Question Speaker,Question Text,Answer Speaker,Answer Text
Tamāla,TamālaKṛṣṇa:I think it might be nice.,Prabhupāda,"All right. Then write two registered letters, one toJayaPrakashNarayana... [break] ...astrologer, who was telling me?"
Bhāvānanda,"Oh, Mr... In Svarūp Gañj there's one big astrologer. So he saw your photograph, and he said, ""This is the face of the most powerful spiritual personality on the planet.""",Prabhupāda,(laughs)HareKṛṣṇa.
Devotees:,Devotees:JayaPrabhupāda!,Prabhupāda,At least I desire so. [break] Where your preaching was going on?
Tamāla,"TamālaKṛṣṇa:We were preaching in Berkeley, California. Our other parties are spread out all over the country. One party is in Massachusetts, another party is in the South, southern United States.",Prabhupāda,Where in Massachusetts?
Tamāla,"TamālaKṛṣṇa:Amherst area. Then another party is in Michigan, another party in Illinois, another party is in Washington, in the state of Washington. There's a couple of others.",Prabhupāda,So his parties are working more. And book selling is going on?
Tamāla,"TamālaKṛṣṇa:Oh, yeah. This past month we sold nearly five thousand big books.",Prabhupāda,Oh?
Tamāla,"TamālaKṛṣṇa:And about 120,000Back to Godheads.",Prabhupāda,"So you are surpassing, what is his name?"
Viṣṇujana:,"Viṣṇujana:...a bus now, so he's going to compete by making new devotees and expanding his ranks. [break]",Prabhupāda,"...competition amongst thegopīs,who can satisfyKṛṣṇamore. In the spiritual world there is also competition. [break] ...two parties, one, Rādhārāṇī's party, and one, Candravāli's party. (Car horn honks) Come on. (laughs)"
Brahmānanda,They were saluting us.,Prabhupāda,Outsider?
Tamāla,"TamālaKṛṣṇa:When we distribute these books, Śrīla Prabhupāda, we think that it is you who are distributing them, that they are your books, and we are simply assisting to offer them to people. It is actually you who are doing all the preaching.",Prabhupāda,"It is Kṛṣṇa's book, we are all servants, engaged. [break] (laughing) Here your parents accusing me, and in India thecastebrāhmaṇasaccusing me. My standing... I do not know what is my standing. Your parents are accusing me, ""This rascal, converting our sons to become mendicant without any material enjoyment."" And there, ""This rascal is giving sacred thread to themlecchasandyavanas."" (Still laughing)"
Viṣṇujana:,"Viṣṇujana:Is that why you keep traveling, Prabhupāda, so they won't catch you?",Prabhupāda,"NāradaMuniwas accused byPrajāpatiDakṣathat ""You are traveling in the dress of asādhu,but you are the most sinful man. You have turned my sons in the renounced order of life to become beggar, without any advancement, without any enjoyment."" So that accusation is always there, beginning fromNāradaMunidown to us. Some parents came to demonstrate?"
Bhāvānanda,In Laguna Beach they also.,Prabhupāda,Therefore Dr. Judah has said...
Brahmānanda,"He has dedicated his book, ""To the parents and to the devotees.""",Prabhupāda,He has tried to pacify the parents.
Brahmānanda,Yes. Another parent is coming to see you today.,Prabhupāda,"Oh, to accuse me? (laughter)"
Brahmānanda,"No, her son said she is very favorable. She's the mother ofParīkṣit.",Prabhupāda,"Your mother was very angry upon us. (laughter) You know that? When she came to see me, I told, ""Mrs. Bruce, can you give me some money?"" (laughing) (Imitating angry woman's voice:) ""I have given you two sons!"" (laughter) She was very angry. ""Still you want money?"" (laughter) ""And that's all right."""
Tamāla,TamālaKṛṣṇa:You asked them to bow down to her?,Prabhupāda,"No, I asked him to bow down to your mother."
Brahmānanda,"Yes, at initiation.",Prabhupāda,After initiation.
Tamāla,TamālaKṛṣṇa:Did she like...,Prabhupāda,"I gave her proper respect. Mother, after all, she is. She is fortunate mother. She has produced such nice sons. And I offered her respect, yes. Any of your mother and father, they are all very fortunate. And you are doing... giving the best service to your family. Our Nitāi's mother came. She looked very nice lady, yes. I think you are the first child."
Nitāi,Yes.,Prabhupāda,"Therefore she looks young, not very old. Within forty?"
Nitāi,"Over forty, I think. Within fifty.",Prabhupāda,Oh. But she looks younger. And your grandmother?
Nitāi,She is eighty.,Prabhupāda,"Oh. [break] ...DakṣaaccusedNāradathat ""My sons were not out of the three kinds of debts."" One debt is debtor to the saintly sages. Just like we are readingŚrīmad-Bhāgavatam,we are indebted to Vyāsadeva. He has given such literature, and we are taking advantage of it. As such, especially thebrāhmaṇas,they have got indebtedness to big sages and saintly person. They receive knowledge from them. And they are indebtor to the demigods. Therefore they have to performyaj&#241as.And they are indebtor to their father because the father has brought them to this world. So in this way, especially abrāhmaṇais indebted to demigods, the past sages, and the father. So the indebtedness to the sages is performed by becomingbrahmacārī,and to the demigods by offering sacrifices, and to the father by begetting children, to continue the progeny. SoNāradaMuniwas accused that ""You keep them indebted to these principles, so how they can be liberated? Simply by dressing like you, (laughs) a mendicant?"" Accusing. But perhaps he did not know. There is another version in theŚrīmad-Bhāgavatam,"
Tamāla,TamālaKṛṣṇa:Sometimes when we're readingBhāgavatamabout theprajāpatis...They are such exalted persons.,Prabhupāda,"Oh, yes. They are no ordinary person."
Tamāla,TamālaKṛṣṇa:Yet sometimes they behave in such a way that is...,Prabhupāda,"That is... After all, they are living entity, conditioned. They are also conditioned. They are not liberated."
Tamāla,TamālaKṛṣṇa:They're not pure devotees.,Prabhupāda,"No. They want enjoyment, material."
Tamāla,"TamālaKṛṣṇa:Still, they're entrusted with very big posts.",Prabhupāda,Yes.
Satsvarūpa:,"Satsvarūpa:But LordBrahmā, he's aprajāpati.",Prabhupāda,He is the chiefprajāpati.
Satsvarūpa:,Satsvarūpa:Isn't he a pure devotee?,Prabhupāda,No.
Satsvarūpa:,Satsvarūpa:And yet he composed theBrahma-saṁhitā.,Prabhupāda,"Yes, he is devotee, not to the topmost extent."
Tamāla,TamālaKṛṣṇa:Sometimes we hear that LordBrahmāincarnated as ṬhākuraHaridāsa.,Prabhupāda,Yes.
Satsvarūpa:,"Satsvarūpa:Sometimes devotees say, ""Then how come he's the head of oursampradāyaif he's not a pure devotee?""",Prabhupāda,"It doesn't require. He is a devotee. That's all right. There are grades of devotee, but on the whole, a devotee is very exalted person. Just likegopīs.Nobody can be compared with thegopīs.There are so many grades of devotees, but they are ultimate. And amongst thegopīs,Rādhārāṇī. So there is no comparison, no more... EvenKṛṣṇais defeated there.KṛṣṇabecameCaitanyaMahāprabhuto understand the devotion of Rādhārāṇī. That isCaitanyaMahāprabhu. [break] (About something by the path:) ...queen. Elizabeth? No. Queen or king?"
Satsvarūpa:,Satsvarūpa:Allegorical.,Prabhupāda,Allegorical?
Tamāla,"TamālaKṛṣṇa:All, women. [break]",Prabhupāda,...imperson.
Brahmānanda,"Cupid is there, and it is marked ""love.""",Prabhupāda,"Oh. [break] (ToHarikeśa, who has been coughing throughout:) ...not taking any medicine?"
Harikeśa,No.,Prabhupāda,This continuing is not good.
Harikeśa,"I stopped eating anything but fruit, and that's what I did. [break]",Prabhupāda,...examined your chest?
Harikeśa,No.,Prabhupāda,"Oh, you should examine your chest. Some congestion in the lungs. [break]"
Tamāla,"TamālaKṛṣṇa:Śrīla Prabhupāda, around our society now there are many devotees who are following different kinds of diets. They read some book and they get some idea. They follow...",Prabhupāda,This is not good.
Tamāla,TamālaKṛṣṇa:And one of the things I see about the unique feature of all the diets that they have in common is that the devotees more or less stop taking theprasādamwhich is offered to the Deity.,Prabhupāda,This is not good. [break]
Tamāla,TamālaKṛṣṇa:It seems to me that one of the important aspects ofbhakti-yogais to depend uponKṛṣṇafor one's maintenance.,Prabhupāda,Yes.
Tamāla,"TamālaKṛṣṇa:So whatever is offered to the Deity, one should accept.",Prabhupāda,Theprasādamis not suitable?
Tamāla,"TamālaKṛṣṇa:Well it is standardprasādam. Capatis,rice,dahl, subji,fruits.",Prabhupāda,So why they do not like?
Tamāla,"TamālaKṛṣṇa:Well, they are reading these books...",Prabhupāda,And becoming influenced.
Tamāla,TamālaKṛṣṇa:Yes.,Prabhupāda,This is nonsense. This should be stopped.
Sudāmā:,"Sudāmā:A lot of devotees, they take these fasting for twenty days, thirty days, fasting.",Prabhupāda,That means they are manufacturing their own way of life. That's not good.
Tamāla,"TamālaKṛṣṇa:One of our best devotees, Śrīla Prabhupāda, he recently left our association. And one of the... I know the biggest reason is that he was fasting completely from almost all foods for thirty days.",Prabhupāda,"But fasting is good. If one can fast, that is good. That istapasya."
Tamāla,"TamālaKṛṣṇa:Yes. But see, they read these books in addition.",Prabhupāda,"Fasting is not bad. If one can fast, that is very good."
Tamāla,"TamālaKṛṣṇa:Total fast, you mean?",Prabhupāda,Yes.
Yadubara:,Yadubara:I remember in Los Angeles...,Prabhupāda,That is great austerity.
Tamāla,"TamālaKṛṣṇa:Yeah, I wanted to point out to you that the results...",Prabhupāda,"No, artificial... Just likeRaghunāthadāsaGosvāmī, he was fasting, but he was not weak. That fasting. And he who will fast artificially and become weak, ""I cannot work,"" that is not required. That is calledmarkaṭa-vairāgya.If you fast and at the same time you do not become weak, then that is recommended. And after fasting you cannot do a flat, fall flat, then what is the use of fasting?RaghunāthadāsaGosvāmī was fasting, but he was taking thrice bathing and offering obeisances hundred times. His regular activities was not stopped. And he was taking every alternate day a little quantity of butter. That's all."
Tamāla,TamālaKṛṣṇa:So we cannot imitate his position.,Prabhupāda,That is not possible. We have to work.
Tamāla,"TamālaKṛṣṇa:Yes. One of the important things about takingprasādamis that all the devotees sit together. It is actually a very spiritual activity. Just like inCaitanya-caritāmṛta,the feasts...",Prabhupāda,"Yes. Yes. That is recommended, that we are following. But now it is not following?"
Tamāla,"TamālaKṛṣṇa:Well, I have to say frankly, I have seen now that in many... I don't want to get into mentioning any names, but some devotees are preaching this.",Prabhupāda,"Preaching? Who is that nonsense, preaching."
Tamāla,"TamālaKṛṣṇa:Well, RevatīnandanaMahārāja.",Prabhupāda,He is a rascal.
Tamāla,TamālaKṛṣṇa:He is preaching like this.,Prabhupāda,"He is a rascal. He is becoming rascal, day by day. Stop him doing these things."
Tamāla,"TamālaKṛṣṇa:And he's influencing other people. The whole temple in Laguṇa Beach, they were doing this.",Prabhupāda,"Then, what can I do? You are all GBCs."
Tamāla,"TamālaKṛṣṇa:Now that we know, we'll take action.",Prabhupāda,"Yes. Revatinandana is becoming less and less spiritually. He had good potency, but he is losing that."
Devotee (1):,"Devotee (1):You said that if we fast and we can't do our work and we become weak, than this is not so good.",Prabhupāda,"This is not good, ""not so"" not, absolutely bad."
Devotee (1):,"Devotee (1):So, our devotional service comes first?",Prabhupāda,Yes.
Devotee (1):,"Devotee (1):So if there is, let us say there is grain and rice being offered to the Deities, and one finds that if he eats this, his service is impaired. Like so many times I've seen, practically myself if I overeat grains in the summertime, I drive around doing my service and I'm falling asleep.",Prabhupāda,Then which foodstuff suits you?
Devotee (1):,Devotee (1):Fruits are more... they keep me more active.,Prabhupāda,"So you take fruit. Fruit is also offered to the Deity. There are varieties ofprasādam.So whichever suits, you can take. Anything artificial is bad."
Yadubara:,"Yadubara:Śrīla Prabhupāda, in Los Angeles they are charging money for theprasādam,and we find that it's cheaper to buy our ownprasādamand offer it ourself.",Prabhupāda,Hm?
Yadubara:,"Yadubara:They are charging money in Los Angeles for theprasādameach meal, so we find it is cheaper to...",Prabhupāda,Prepare your own?
Yadubara:,Yadubara:Yes.,Prabhupāda,So you do that.
Yadubara:,Yadubara:75c for noonprasādamand 50c for breakfast.,Prabhupāda,"So if you can prepare cheaper, you can do that."
Yadubara:,"Yadubara:You mentioned before that it is better that we not do so much cooking. If everyone is separately cooking, then that is such a time-consuming thing for everyone.",Prabhupāda,"But you said that ""If we cook, it is cheaper."" Then? If it is cheaper, convenient, then you cook. I said that ""You save time. Don't cook."""
Bhāvānanda,"During Māyāpur festival, Śrīla Prabhupāda, nicest thing was when we allsatdown together and tookprasādam.",Prabhupāda,Yes.
Bhāvānanda,"Five hundred devotees, it was nice, spiritual activity. And everyone took what was given.",Prabhupāda,So what is the difficulty? I do not find. [break]
Bhāvānanda,"...the tongue, I think, Śrīla Prabhupāda. [break]",Prabhupāda,"Capati,rice is innocent food. What is the difficulty?"
Bhāvānanda,It's nice.,Prabhupāda,"Over and above, there is fruit."
Harikeśa,"A lot of devotees are quoting you that... they say that there is no need to eat grains, that you said grains were for the animals.",Prabhupāda,I am...
Harikeśa,I tell them that.,Prabhupāda,"Rascal, they say, ""Prabhupāda says."" And you believe that. [break]"
Bhāvānanda,"...I think the people are spoiled. If they go to India, they see that here they're turning down rice; there the people are dying for lack of rice.",Prabhupāda,Where?
Bhāvānanda,"In India. And here they're saying, ""Oh, I don't want this and don't want that. I don't want this grain, that grain."" But in India people are dying for want of food. Here they're so spoiled. [break]",Prabhupāda,"...Kṛṣṇa's position. If He does not supply grains, then He is accused. And He supplies grains, then He is accused. (laughter)"
Satsvarūpa:,"Satsvarūpa:...those scientists came to you, Śrīla Prabhupāda, and even said milk was no good.",Prabhupāda,Yes.
Yadubara:,"Yadubara:That is what they say in these books on health, these health books. They say that cow milk is no good.",Prabhupāda,Ācchā?
Yadubara:,"Yadubara:No, some of them, most of them don't say that. It's very contaminating to read those and to follow.",Prabhupāda,Therefore follow takingprasādam.Let whatever may happen.
Tamāla,TamālaKṛṣṇa:That's the best thing. Let us die eatingprasādam.,Prabhupāda,Yes. (laughter) That is devotee.
Sudāmā:,"Sudāmā:Because in the beginning, Śrīla Prabhupāda, you encouraged us, all of us, to take muchprasādam,to our full satisfaction.",Prabhupāda,Yes. I say still.
Brahmānanda,Me too.,Prabhupāda,The diets are not good or you are not good?
Devotee (2):,"Devotee (2):I think that's for maintaining the right depth to the lake. I think they have a pump house down here, and they maintain the depth of the lake by these things.",Prabhupāda,Water is supplied or...?
Devotee (1):,Devotee (1):Prabhupāda?,Prabhupāda,Yes.
Devotee (1):,"Devotee (1):In Denver here we have many businesses going on for you. And we are out engagingkarmīsin helping us retrievelakṣmī.We are going to them forlakṣmīin so many ways. How is it that this engages them, or does it engage them in Kṛṣṇa's service? Do they make any benefit?",Prabhupāda,What they are doing by doing business? They aregṛhasthasdoing business?
Devotee (1):,"Devotee (1):Yes, but the devotees are maintaining the business. And I myself go out and talk to rascals all day long, demons,mlecchas.Am I engaging them in Kṛṣṇa's service by takinglakṣmī?",Prabhupāda,What you are doing with the money?
Devotee (1):,Devotee (1):I'm giving it to the temple president so that we can buy a farm for you.,Prabhupāda,"No, if you are engaging the money forKṛṣṇa, then it is all right."
Brahmānanda,He's asking about is there any benefit to thekarmīsthat he deals with because he engages in business activity with them? Do thekarmīsget benefit?,Prabhupāda,Yes. To some extent they are helpingKṛṣṇaconsciousness movement.
Yadubara:,"Yadubara:They also have this program in Pittsburg, the same thing. They come to the temple and manufacture jewelry.",Prabhupāda,"Svakarmaṇātamabhyarcya.It is mentioned in theBhagavad-gītā.You can see there. Everyone can work, but the result of the work should go toKṛṣṇa. [break]"
Devotee (1):,Devotee (1):...lakṣmīfrom them so we can engage them more in Kṛṣṇa's service.,Prabhupāda,"Provided you engage them for Kṛṣṇa's service. Otherwise thelakṣmīwill kill you. Just likeSītā,SītāisLakṣmī.WhenSītāwas taken byRāvaṇa, the result was the whole family was killed because they did not useSītāfor Rāma's service. [break] ...householders can be engaged, not anyone else."
Tamāla,"TamālaKṛṣṇa:So my question is: Supposing half of those men that are in our movement are householders. Would it not be more beneficial that everyone engages in preaching work, or is that impractical?",Prabhupāda,"Preaching is for thesannyāsīs,for thebrahmacārī.And householder, because they arebrāhmaṇas,they can be engaged in Deity worship and also earning money."
Tamāla,TamālaKṛṣṇa:Business.,Prabhupāda,Yes.
Tamāla,TamālaKṛṣṇa:So it's not more practical to earn money by preaching?,Prabhupāda,"If preaching, by preaching we can get money, why should we go to thekarmīs?"
Tamāla,"TamālaKṛṣṇa:Because you wrote me in a letter that so far as you are concerned, you think that your books are enough to maintain the society.",Prabhupāda,"I think so. But if they think that by doing some other business, they will get more money, then what can I say? This is very good business. Yes. We are preaching, at the same time getting money."
Devotee (2):,Devotee (2):We have found in our experience that some kinds of men do better in doing business. They feel more satisfied in collecting money in that way forKṛṣṇa.,Prabhupāda,That's all right. But that money should be used forKṛṣṇa.
Devotee (2):,Devotee (2):Yes. Different kinds of men have to be engaged in different ways. Otherwise they become dissatisfied.,Prabhupāda,"Yes. ThereforeKṛṣṇasays,svakarmaṇā.Anyone, he likes to do something, that is hiskarma.But by thatkarma,he can serveKṛṣṇa.Svakarmaṇātamabhyarcyasaṁsiddhiṁlabhatenavaḥ.Saṁsiddhimeans perfection. [break]"
Devotee (1):,"Devotee (1):...in our preaching work we will be able to maintain our temples, and with our business activities, we will be able to expand and buy all these farms, do so many things.",Prabhupāda,"Yes. If it is favorable, do it, business.(?) Therefore we have made program: 50% must come toKṛṣṇa, at least.Jaya.HareKṛṣṇa. [break] (In car:)"
Tamāla,TamālaKṛṣṇa:...because that many people are involved.,Prabhupāda,"Dieting, the best thing is to takeprasādam."
Tamāla,TamālaKṛṣṇa:Definitely. It's clear cut. My only feeling about...,Prabhupāda,"And if our... Pushed on our men... The thing is they supply more spices, and especially that mustard. This is not good. This is prohibited."
Tamāla,"TamālaKṛṣṇa:It should be mild,prasādam.",Prabhupāda,"Practically no spices. Simply little cumin. And this turmeric. Turmeric you get from India, whole turmeric. This powdered turmeric is very, very bad."
Harikeśa,They put sawdust in it.,Prabhupāda,That's all.
Tamāla,TamālaKṛṣṇa:It's very unhealthy.,Prabhupāda,It is very cheating. Any powdered spice is not good.
Harikeśa,Asafoetida also.,Prabhupāda,"Everything. As soon as it is powder, they will mix with all rubbish things. And it is very easy to cheat you. You are susceptible for being cheated. So they take advantage and cheat you. So best thing is to import spices from India whole and either get it powdered or during time of cooking you make them paste. That is first class."
Tamāla,TamālaKṛṣṇa:Crushing.,Prabhupāda,"You just put the spices water, soaked in water for some time, and then in mortar and pestle you..."
Dhanañjaya,Smash it.,Prabhupāda,"That is very nice. And immediately you fresh prepare and put into the vegetable. It will be tasteful, and it will be beneficial. All spices are beneficial."
Tamāla,TamālaKṛṣṇa:And much cheaper.,Prabhupāda,"Cheaper, of course, there is no question to you what is cheaper. For you everything is ""damn cheap."""
Harikeśa,TheRādhā-Dāmodaraparty has very goodprasādamprogram. Thishalavāthey make every morning—everyone is fully satisfied.,Prabhupāda,They are sane men.
Tamāla,TamālaKṛṣṇa:Every morning we have...,Prabhupāda,So why do they not follow your principle?
Tamāla,"TamālaKṛṣṇa:Ah, it's very... And the devotees love it. Every day, Prabhupāda, we...",Prabhupāda,"No, every temple give them example, invite them in yourprasādam."
Harikeśa,I noticed the devotees would wait forprasādamwith great...,Prabhupāda,"Yes, that is nice. It requires good leader, that's all. [break] ...Kṛṣṇawe must prepare very first-class foodstuff, and where is the complaint if it is first class?"
Tamāla,"TamālaKṛṣṇa:It's all a concoction. Certain devotees have concocted. They have taken advice from other masters, food masters, what to eat, what not to eat, all concoction. It's clearly written inBhagavad-gītā,those foods which are sattvic-juicy, fatty. Everything is mentioned there.",Prabhupāda,Yes. Guide them. [break] ...here the main business is slaughterhouse.
Tamāla,"TamālaKṛṣṇa:Cow country, it's called. They call it that. On the highway you see that, ""Cow country.""",Prabhupāda,Chicago is also this...
Brahmānanda,There's one area of the town that there's a bad odor.,Prabhupāda,"Here also they say. Just like in Bombay, the Bandra(?)."
Tamāla,"TamālaKṛṣṇa:What's Viṣṇujana doing? [break] ...Deity, I've never seen it. He gets up early in the morning, wakes Him up, cooks for Him, then we offerārati,then bathing and dressing the Deity, sings for Him all day. He's so devoted toRādhā-Dāmodara.",Prabhupāda,"Svarūpa-siddhi,arcana-siddhi.By simply worshiping Deity one can become perfect.Arcana-siddhi."
Tamāla,"TamālaKṛṣṇa:That's a great advantage of our bus. Now we just traveled for two days in a row fromSanFrancisco, but we did not miss oneārati,we had sixāratis,fullprasādam.We took bath on the bus in our shower room. We had regular classes,kīrtanaall day. It was undisturbed.",Prabhupāda,So why not one week with them? I am prepared. (end)
Brahmānanda,Yes.,Prabhupāda,So bullet expected also? (laughs)
Brahmānanda,"All great leaders, they live in constant fear.",Prabhupāda,"Bhayaṁdvitīyābhiniveśataḥsyāt.Everyone, animal up to the king of heaven—always fearful.Ahara-nidra-bhaya-maithunaṁca.So fearfulness is one of the qualification of conditioned soul. Yesterday you were putting forward the logic, ""Machine."" Machine, we also accept. InBhagavad-gītāit is mentioned, this body is machine,yantra.Yantrameans machine. So at the same time, you said, ""Growing."" Do you grow machine Ford car?"
Ambarīṣa,"Do they grow? No, they... (laughs)",Prabhupāda,"Then how the analogy is perfect? Machine it is. That is accepted.Kṛṣṇasays. That is undoubtedly, it is machine. It is nothing but machine. So machine, at the same time, he says, ""It grows."" How it can be comparable?"
Brahmānanda,The body is compared to a machine.,Prabhupāda,"Not... It is machine, not compared. It is machine. Actually it is machine."
Brahmānanda,But then it cannot grow because a machine does not grow.,Prabhupāda,No.
Ambarīṣa,So it is changing every second.,Prabhupāda,"Yes. Just like this is a car, machine, but if I want a bigger car, that means another car, not this car is growing. Suppose sometimes you get baby car. That is not sufficient. I want big car. So you cannot say that increase the baby car and it becomes a sedan car. That means you require another big car. A child, a child cannot have sex in that body. The same child, when he wants to enjoy sex, he must have another body. So these rascals, they cannot understand how different machines has been supplied by nature. It is supplying."
Ambarīṣa,"Yes, I think it's...",Prabhupāda,"As soon as you want another machine, immediately it is...Svābhāvikībala-kriyācaparāsyaśaktir vividhaiva.His potencies, his merit, is acting. Not his merit, means the nature's merit,prakṛteḥkriyamāṇāni[Bg.3.27],it is working so swiftly. You cannot see. The same example as I give always, that the movies spool, each is a different picture, but when it is put into the projector, you cannot understand. But actually on the background there are different pictures. So if ordinary cinematograph, cinema picture, we can make like that, how much nicely and subtle machine is there, it is being done—that you do not know. But each body, each second, you are being supplied a different body."
Brahmānanda,Like each of the different frames.,Prabhupāda,Huh?
Brahmānanda,On the film each frame is different.,Prabhupāda,Is different.
Brahmānanda,Each picture. But what appears to be a complete...,Prabhupāda,"So in one picture you will find hand is here, another picture hand is here, another hand is here, but when they are taken together, it means the hand moves. The example is there. Each picture is a different picture. As soon as you stop it, the hand is here. That's all."
Ambarīṣa,So each second the body is a little different?,Prabhupāda,"Yes. Each second the body is different. But what this rascal will do? How they will know? They have no brain. All dull-headed materialistic,mūḍha.They cannot understand this. But this is the process going on. I want, for certain thing, I want a different body. Immediately nature supplies."
Yadubara:,Yadubara:Even within this body?,Prabhupāda,Why within? Another body you cannot see. Not within—without. Another body supplied.
Ambarīṣa,"Sometimes when people are put into a dangerous situation, they acquire extraordinary strength, just like that, that they never had before. So it's like they...",Prabhupāda,"No, no. You must expect according to your quality. Just like ifKṛṣṇawants, He can make something else. But you are not independent. You are dependent on nature, and your position is very insignificant. ButKṛṣṇacan, as soon as He wishes—immediately done.Parasyaśaktir vividhaiva.Just like in Bible it is said, ""God said, 'Let there be creation.' There was creation immediately."" But you cannot do that. But if you... Whatever you are desiring, nature is supplying you.Kṛṣṇais also being supplied by nature, that is spiritual nature. And you are also being supplied by the material nature. So both nature is working.Prakṛteḥkriyamāṇāniguṇaiḥkarmāṇisarvaśaḥ,ahaṅkāra...[Bg.3.27]. Each stage is a different form. That is going on."
Ambarīṣa,The scientists say that every seven years the body...,Prabhupāda,Not seven years. A medical man says every moment the blood corpuscles are changing.
Ambarīṣa,Are different?,Prabhupāda,"Yes. New blood cells are coming into being. So you cannot say machine growing. That is fallacious. A machine, new machine. (Everyone gets out of car)"
Ambarīṣa,"New machine,jaya.",Prabhupāda,"As soon as I want a smaller car, not smaller car, I want bigger car, smaller car also. That is change. Whatever you deserve. You desire; at the same time, you deserve. First deserve, then desire. Just like these rascals, ""I desire to become God."" That kind of desire will never be fulfilled."
Yadubara:,Yadubara:It's according to the qualification also.,Prabhupāda,"Yes. Your position is very minute. So you can desire up to that limit, not that you can desire ""I become complete, universal."" That is the defect of theMāyāvāda. ""Because I am equal...So 'ham.Because I am qualitatively one, therefore I am one in every respect."" A drop of ocean water, if he desires, ""I become ocean,"" that is not possible. But a drop of ocean water contains the same ingredients as the big Pacific Ocean. So in your quantitative proportion, if you desire, that is your perfection."
Brahmānanda,Understanding one's position.,Prabhupāda,Yes.
Devotee (1):,Devotee (1):Like in the Tenth Chapter it's talking about...,Prabhupāda,"Hm, not come very near. Yes?"
Devotee (1):,"Devotee (1):It's talking about thatArjunasaw the universal form, all these universes and all that. So does that mean like you were talking that one can't become a universal being, but he can see the whole universe. Can you explain how that is?",Prabhupāda,"How is that? You can see the universe; that does not mean that you can become universe. You can see the sky; that does not mean you become as big as sky. [break] ...small, minute shining sparks, minute combination. So they are also shining, but that does not mean they can become as good, as big, as the sun. [break] ...the defect of theMāyāvādaphilosophy. They think of themselves too much. Therefore they remain here, always inmāyā.[break]...abuddhayaḥ,means the intelligence is not purified. They are calledaviśuddha-buddhayaḥorviśuddha[SB10.2.32],""without purification of knowledge."" [break]...kṛcchreṇaparaṁpadaṁtataḥpatantyadhaḥanādṛta-yuṣmād-aṅghrayaḥ.They fall down. [break] ...this symbol?"
Harikeśa,Some fountain.,Prabhupāda,"No, there are some children, symbolic."
Brahmānanda,They're looking at the water. [break],Prabhupāda,"...written, ""Danger."" Now they are going to the safety. What is danger, there is that safety. Now, what is danger and what is safety?"
