Question Speaker,Question Text,Answer Speaker,Answer Text
Citraka:,"Citraka:...newspapers, that now he is follower of Śaṅkarācārya in India. The queen of Greece. She's a follower.",Prabhupāda,"Queen of Greece. This cloth is very inconvenient... [break] ...illusion. Accepting this illusion, wherefrom the idea came? Just like in the tailor's window, there are nice beautiful women or men standing. That is illusion. Actually, that is neither man or woman. It is doll. But wherefrom the idea came of this illusion?"
Hṛdayānanda,Kṛṣṇa.,Prabhupāda,"No, no. Unless there is a real man, a real woman, how the illusory man and woman is there, doll? Illusion means which is not fact. So the fact must be there; otherwise how the illusion, reflection, comes? Illusion is exemplified by the mirage, water in the desert. So the man is or the animal is running after water, but that is not water. This is illusion. But that does not mean there is no water. This is the conclusion. Unless there is real water, how... (aside) You can give around here. How this illusion of water is there?"
Bali,BaliMardana:Does that mean it is not possible to conceive of something that does not exist somewhere?,Prabhupāda,"Yes, that is the real fact."
Karandhara:,"Karandhara:Some of them say thatBrahmancreates illusion to forget that he isBrahman. They say thatBrahman,the one, creates illusion to forget that he'sBrahman. That's hislīlā.",Prabhupāda,It islīlā.Then you have to accept thatBrahmanis a person.
Karandhara:,"Karandhara:Well, they say there is only one person. There's no varieties of persons.",Prabhupāda,"That's all right. But you have to accept the origin, the person. That is our philosophy. Then you accept our philosophy."
Karandhara:,"Karandhara:Then they say, ""Well it's not exactly a person, it's inconceivable.""",Prabhupāda,"Therefore you cannot say that He is not a person, because He is inconceivable. You cannot say whether He is person or not person, because you are illusioned, and inconceivable... But why you are thinking that because you cannot say perfectly, everyone cannot say perfectly? You are thinking like that. Just like we have got experience: one body cannot say something, but the other can say. Practical experience. Just like this child cannot say something but the father can say."
Bali,BaliMardana:It's their envious attitude. They are envious.,Prabhupāda,"No, no. It is not the question of envious. Because you are thinking that He is inconceivable, because you cannot say... But how can you say that another person cannot say? There are so many things I do not know. That does not mean that somebody else does not know. You may not know. Your experience is not mature. But how you can say, ""Another person cannot have the experience""? So that is answered in theBhagavad-gītā, vedāhaṁ samatītāni,māṁtuvedanakaścana:[Bg.7.26] ""I know everything, but nobody knows Me."" There is the answer. So nobody knowsKṛṣṇa. That's a fact. ButKṛṣṇareveals Himself to the devotee. That is also said,teṣāṁsatata-yuktānām[Bg.10.10]."
Hṛdayānanda,All raining?,Prabhupāda,It may be rain water.
Karandhara:,"Karandhara:Well, they fill it. Usually they fill it on Saturdays and Sundays.",Prabhupāda,"Oh, that is it."
Karandhara:,Karandhara:They practice fishing.,Prabhupāda,Fishing?
Citraka:,Citraka:...open a temple in Greece?,Prabhupāda,"I would like to open temples in every village, every city, what to speak of Greece. But we haven't got sufficient men."
Citraka:,Citraka:I will translate the books later.,Prabhupāda,"Oh, then you can open. But alone... You can be assisted with some of our men. That's nice proposal. We want to open in every city, every village, village to village. So go this way or around the...?"
Citraka:,Citraka:Sometimes you have said that the Greek mythology comes from thePurāṇas.,Prabhupāda,"Yes, certainly. In Greece I think some people know of our movement. Because in the airport as soon as some young men saw us, they chanted ""HareKṛṣṇa!"" Yes. Maybe they are Europeans, but I had practical experience. [break] which..., that Park Avenue?"
Bali,BaliMardana:Wednesday they are having a meeting. Perhaps on Wednesday.,Prabhupāda,Wednesday. So you have to attend? No.
Bali,"BaliMardana:No, I don't have to attend. The lawyers attend. If I attend, it may ruin everything. [break]",Prabhupāda,"...one isyogi.Karmī,jñānī,yogiorbhakta.What is the difference betweenkarmīs, jñānīs,yogis andbhakta?"
Hṛdayānanda,"Karmīwants to enjoy the gross senses, thejñānīwants to enjoy the subtle mind, mental speculation, theyogiwants to manipulate the universe, mystic powers,...",Prabhupāda,Material power.
Hṛdayānanda,And a devotee has no material desires. (He wants) to serveKṛṣṇa.,Prabhupāda,"Yes. And unless one is factually desireless, he cannot be happy. Thekarmī,jñānī,yogi, they are all full of desires. Therefore they are unhappy.Karmīsare the lowest of the unhappies,jñānīsare little advanced, yogis are little more advanced, and the perfection is thebhakta,devotees.Nadhanaṁnajanaṁnasundarīṁkavitāṁvājagad-īśakāmaye[Cc.Antya20.29,Śikṣāṣṭaka4].This isbhakta.[break]...siddhi-kāmīsakaliaśānta.Bhuktimeanskarmī,andmuktimeansjñānī.Andsiddhi,aṣṭa-siddhi,magic power, mystic power. That is calledsiddhi.Those who are practicingyoga, if they are actually yogis, they can haveaṣṭa-siddhi.Aṇimā, laghimā.They can become smaller than the smallest, heavier than the heaviest.Mahimā,prāpti.They can get anything they like. Ayogican get... Suppose if you want a pomegranate from Kabul, he will get immediately. Yes. That isyogi. As if he is snatching from the tree, yes.Prāpti-siddhi,īśitā.They can force their influence upon anyone.Īśitā,vaśitā.Yogis can hypnotize you. As he will say, you will act. As he will say, you will act. These yogis do that. They take something nonsense, ""Now take gold,"" and you will think it is gold. Just like magician do."
Hṛdayānanda,Hypnotist.,Prabhupāda,"Hypnotist. They create heaps of money, the magician, I have seen it, all false."
Hṛdayānanda,"Like in theBhāgavatam,Arjunasaid like money created by magic word.",Prabhupāda,"Yes, yes, yes.Prāpti-siddhi.Now we are flying by aeroplane. Ayogican fly without any instrument. As DurvāsāMuni, he went evenVaikuṇṭha-loka.NotVaikuṇṭha-loka.Within this planet, there is one planet where,Śvetadvīpa,LordViṣṇulives. He went there and saw LordViṣṇupersonally to request him to save him. He refused, ""No, I cannot. You go toAmbarīṣaMahārāja, beg pardon of him. If he pardons, then you will be saved."" So to a devotee, innocent devotee, he had to fall down on his lotus feet, ""Please save me."" So what is the power ofyogi?"
Devotee:,Devotee:Is the pure devotee more merciful thanKṛṣṇa?,Prabhupāda,"Oh yes, yes. BecauseViṣṇucould not excuse him, but as soon as he came toMahārājaAmbarīṣa, fell down, and ""You take all my assets of pious activities. You be saved immediately."" That isVaiṣṇava.When he begged, humble, ""MahārājaAmbarīṣa, you save me, I am in danger."" ""Yes, you take all my pious activities' result. You be saved immediately."" That is devotee.Viṣṇurefused, ""No, I cannot give you protection."" Therefore he is more merciful, although he was attacked, he was harassed. Just likeArjuna.Arjunawas merciful, ""Let them enjoy. I don't want to kill them.""Kṛṣṇasaid, ""You must kill. You must kill. Why you are deviating from your path? You must kill."" Therefore he taught himBhagavad-gītā,just to induce him to kill. But he was merciful, ""No, they have done so much wrong to me, never mind. They are my relatives. I excuse. I don't want to fight."" Yes. This isBhagavad-gītā.You see?Arjunais more merciful thanKṛṣṇa.Kṛṣṇawanted to see them all killed because they were, I mean to say, offender to the devotee. Last time,Kṛṣṇasays, ""Arjuna, you fight or not fight, it is already settled. They are not going back home. They will be killed here. If you like, you take the credit. That's all. It is already settled."" ThenArjunaunderstood that ""My Lord is so persistent. (laughter) Why shall I resist Him? All right, I will do what He says."""
Bali,"BaliMardana:You are more merciful than any of them, Prabhupāda. You have come to the western countries.",Prabhupāda,"HareKṛṣṇa. Yes,Vaiṣṇavais, if one man is realVaiṣṇava. Just like see Jesus Christ. It is said that he took everyone's sins and he was crucified. So how much merciful he is, just see. But these rascals have taken, that ""Let us go on committing sinful activities, and Christ has taken contract. He will suffer. And we shall do this."" Such rascals. You see. They say that ""Our Christian religion is so good that even we commit sinful acts, Christ will suffer, we shall not suffer."" Just see."
Bali,"BaliMardana:I was reading yesterday in theNewsweekthat now the priests, they are dating with women and having sex.",Prabhupāda,"They must have because they have no spiritual knowledge. Anyone who is not spiritually advanced, he cannot avoid the sex."
Hṛdayānanda,"You said yesterday,adānta-gobhiḥ.",Prabhupāda,"Yes. Big, big yogis, they fell victim to sex.ViśvāmitraMuni, many other instances!Saubhari,SaubhariMuni. He was meditating within the water, and some fish just, what is called, licked up, his gender."
Bali,BaliMardana:Copulating.,Prabhupāda,"Copulating, yes. And he felt sex desire, that itching sensation.Kaṇḍūyanenakarayorivaduḥkha-duḥkham.Kaṇḍūyanammeans itching. It is actually itching. Theśāstrasays it iskaṇḍūyanam.Kaṇḍūyanammeans itching, the scratching, the itching.Kaṇḍūyanenakarayorivaduḥkha-duḥkham."
Devotee:,Devotee:Our scientist.,Prabhupāda,Yes.
Hṛdayānanda,Only one scientist.,Prabhupāda,HareKṛṣṇa.Idaṁhipuṁsastapasaḥśrutasyavā[SB1.5.22].Feeling all right?
Svarūpa,"SvarūpaDāmodara:Yes. (indistinct) (pause) [break] Yes. I wanted to know the... So there are five kinds of air, material air, and the spirit soul is floating in the five kinds of air. I want to know these different functional activities of the five kinds of air.",Prabhupāda,"Yes, that also we admit. There are five kinds of air.Prāṇa,apāna,like that. There are... By the yogis, by breathing exercise, they control the five kinds of air. So that also we admit."
Svarūpa,"SvarūpaDāmodara:No, the scientists, they do not understand the five kinds of air.",Prabhupāda,"They do not know so many things. What they will understand? Because they do not understand, therefore it has to be rejected. They are fools. What do they understand? Superfluous. Simply they see something outward. Just like they see the tree, but what do they understand about the seed? What do they understand? The tree is coming from the seed, but what do they understand about the seed? They see the tree, that's all. Like a child sees the tree and ""Oh, it is a big tree."" But intelligent man sees the seed."
Svarūpa,"SvarūpaDāmodara:They also see that the original seed the embryo is, remains dormant.",Prabhupāda,"That's all right. How it is made? That they do not know, how subtle things are being done... (aside) We can go this way. That is their ignorance. They do not know subtle things. Simply gross manifestation attracts their attention. That's all.Jaḍā-dṛṣṭi.It is calledjaḍā-dṛṣṭi,material vision. Nosukhā-dṛṣṭi.Every, every field, they have no finer introspection. Simply gross. They deal with gross things. Just like the same example: Here is a tree, but it is a fact, this tree has grown from a small seed. So what do they know about the seed, how it is manufactured, how it has got the potency of bringing out such a big tree? Not only that, in that seed there will be millions of fruits, and each fruit there will be millions of seeds, and each seed contains again millions of trees. Where is your science? Where is that potency?"
Devotee:,"Devotee:Is a seed conscious, Prabhupāda?",Prabhupāda,"That is another thing. Everything is conscious. First of all, even gross manifestation we cannot understand, what to speak of consciousness. That is different thing. According to our philosophy, everything has got consciousness. Just like this tree has got consciousness."
Svarūpa,SvarūpaDāmodara:The scientists also say that they have consciousness.,Prabhupāda,"But this tree's consciousness and my consciousness is different. My consciousness is developed. If you pinch on my body, my consciousness will be immediately protesting. But you cut, it will not protest. So consciousness is different. So there is nothing which has no consciousness, but it is a question of degree. It is a question of degree. The more the consciousness is covered, it is called material. The more the consciousness is developed, it is called spiritual. That is the difference between matter and spirit."
Hṛdayānanda,"Prabhupāda, that verse in theGītā,thatnityaḥsarva-gataḥsthāṇuḥ.That verse in theBhagavad-gītāthat living beings are everywhere.",Prabhupāda,"Yes,sarva-ga. Acalo 'yaṁ sthāṇursarva-gaḥ.Nitya.Nityaḥsthāṇur acalo 'yam.That is described. The seeds are everywhere. Just like they are trying to come out from this. You will find sometimes fracture, grass is coming. As soon as there is opportunity, they want to express the consciousness. Those who fall down...kṣīṇepuṇyepunaḥmartya-lokaṁviśanti.They come with waters, rain water, and falls down on the ground and become grass. Then gradually, evolution."
Hṛdayānanda,That's terrible.,Prabhupāda,"Yes.Ā-brahma-bhuvanāllokāḥpunarāvartino...How subtle laws are working, what do they know the scientists? Therefore their so-called knowledge ismāyayāapahṛta-jñānāḥ,actual knowledge is taken away bymāyā.And they are thinking, ""I am very learned man, scholar."" But actual knowledge is taken away.māyayāapahṛta-jñānāḥ.Why?Āsuri-bhāva.They won't accept God. Therefore they are all fools. In spite of all these degrees, they are all fools. Therefore they cannot explain everything very nicely. ""In future we shall see."""
Svarūpa,"SvarūpaDāmodara:They are saying that ""We are beginning to learn more and more...""",Prabhupāda,"Yes. That means that you are fool. While you are in the process of learning, that means you are fool. Say directly that we are fool. That is gentlemanliness. You do not know; still, youpose, ""I am, we are scholar, we are scientist. Give us Nobel Prize."" You see. This is going on. We don't want Nobel Prize. We are giving the topmost knowledge. We don't hanker after Nobel Prize. But they give false knowledge and hanker after Nobel Prize. Just see. Their real aim is how to get the Nobel Prize by cheating. That is their real aim. How an educated man, learned man will cheat? So therefore myGuruMahārājaused to say that ""This modern human society, or always, it is a society of the cheaters and the cheated."" Somebody is cheating and somebody's cheated, and they have combined together to make a so-called civilization."
Karandhara:,"Karandhara:Prabhupāda, you know the scientist you quoted inEasy Journey?You quoted an article from the newspaper inEasy Journeyabout the two scientists who were studyinganti-matter?",Prabhupāda,Yes.
Karandhara:,"Karandhara:Well, about a year ago another scientist came forward, and he charged that those two scientists actually stole the knowledge from him. They were working with him, and they stole it to win Nobel Prize.",Prabhupāda,"Yes, there are many scientists like that. Just like this Marconi, he stole the knowledge from Dr. JagadishaCandraBose. You know that?"
Svarūpa,SvarūpaDāmodara:I have heard this.,Prabhupāda,"Yes. JagadishaCandra... I was present. He said that ""This man cheated me. I talked with him. Next morning he published the theory."""
Karandhara:,Karandhara:About radio?,Prabhupāda,"No, newspaper. Because both of them were friends, scientists, they talked. And he took the clue, immediately published the theory."
Bali,BaliMardana:Which theory was that?,Prabhupāda,That Marconi wireless.
Bali,"BaliMardana:Wireless, radio.",Prabhupāda,"Yes, radio. That was JagadishaCandraBose's discovery. But the government will not give the credit to the Indians. Because JagadishaCandraBose happened to be Indian. These Britishers they are so much envious. Therefore they will never admit thatBhagavad-gītāwas spoken five thousand years ago. They bring all within the Christian period. That is their rascaldom."
Jayādvaita:,"Jayādvaita:We went to a college and gave a class last week where the professor was saying that theBhagavad-gītāis only two thousand years old, like that.",Prabhupāda,Yes. They will never accept it.
Yaśomatīnandana:,Yaśomatīnandana:One stupid guy was saying that there is some quotation in theBhagavad-gītāfrom Book of John.,Prabhupāda,"Oh, that is another rascaldom.Tavacārjuna."
Svarūpa,"SvarūpaDāmodara:Śrīla Prabhupāda, what about the heart transplant? The spirit soul is within the heart, but when the... in the medical science nowadays, the old heart can be replaced by a new one. So what happens with the spirit soul with the old one?",Prabhupāda,But that does not mean that new ones will increase their duration of life. That is our challenge.
Svarūpa,SvarūpaDāmodara:But the personality is changed?,Prabhupāda,No.
Svarūpa,SvarūpaDāmodara:Why not?,Prabhupāda,"Why changed? Suppose if I sit from this chair to this chair, why I am changed? I can change my seat. It does not mean that I am changed."
Karandhara:,Karandhara:Change the heart also. The heart can change.,Prabhupāda,"The heart is seat, sitting place."
Svarūpa,SvarūpaDāmodara:But the new heart had spirit soul from the new one.,Prabhupāda,"Spirit soul, new or old there is. But if you can prove by changing the heart you can increase the duration of life, then you can catch the spirit soul."
Karandhara:,Karandhara:That they're not able to do.,Prabhupāda,That is their nonsense.
Bali,BaliMardana:None of them have lived very long.,Prabhupāda,"No, they cannot be. Because bykarmaṇādaiva-netreṇa[SB3.31.1],by superior arrangement,karmaṇā,you have got this body. So you have to live within this body certain age. So if you change the body, new, that doesn't mean you prolong your life. That is not possible. It is the duration of life, that is considered. They are thinking by changing the heart they will increase the duration of life. That is not possible."
Svarūpa,SvarūpaDāmodara:So it is some sort of artificial transmigration?,Prabhupāda,"Yes, like that. That transmigration taken... That is already explained inBhagavad-gītā.Just like a baby becomes a child, child becomes boy, boy becomes youth, like that. Transmigration it is going on continually. This is another type of transmigration. So it is a fact that by changing the heart the duration is not...?"
Bali,"BaliMardana:No, most of them, they have lived, a very short times. But still is it a fact that the soul is transplanted from one body to another body?",Prabhupāda,"That can be done, yes. Sometimes yogis, they can perform that better body, he transfers himself into that body. Just Śaṅkarācārya did, yes."
Karandhara:,"Karandhara:What they do, though, they wait till someone's dying or dead, and immediately after they die, they take the heart. From somebody who had the weak heart they transplant, change the heart.",Prabhupāda,So what...? There is no benefit.
Bali,BaliMardana:The soul has already left. [break],Prabhupāda,"...the soul is individual. As I told yesterday that dead body has got the ingredients to produce life. But that the man who has left his body, you cannot produce him. That is the proof of individuality. That is the proof of individuality.Huh?"
Bali,"BaliMardana:I was saying that they transplant the heart... After the first man, his soul has already gone, then they take his heart and put it into the other man, who has a weak heart. So all it means is that the soul is going from one heart to another heart, not that the soul, that they are taking the soul with it when they put the heart in.",Prabhupāda,He is destined to live in that body for a certain years. So you may change whatever you like.
Karandhara:,Karandhara:The heart is just an instrument in the machine.,Prabhupāda,Yes. It is a place.
Bali,BaliMardana:Now it's very clear. [break],Prabhupāda,"Karmaṇādaiva-netreṇajantur dehopapattaye[SB3.31.1].There is superior overlooking. That isKṛṣṇa,anumantā,upadraṣṭā.Upadraṣṭāanumantā."
Karandhara:,"Karandhara:One man, Dr. Wyberg from South Africa, he was the first successful heart transplant. So as soon as he got out of the hospital he started drinking and having sex life. (laughter) He was saying, ""How wonderful science is. It can prolong my enjoyment."" Then he died about a year later from too much...",Prabhupāda,"That is material life. As soon as they get some opportunity, they will have sex. That is the only hope.Yanmaithunādi-gṛhamedhi-sukham[SB7.9.45].Here the only happiness is sex. Otherwise they are working so hard like asses. Why? Only for that sex. The only aim is ""I will enjoy sex at night."" That's all. That is the only aim.Yanmaithunādi.It is stated in theBhāgavata.Yanmaithunādi-gṛhamedhi-sukhaṁhituccham.They are attracted with the most abominable thing, sex life. Yes.Tuccham.Tucchammeans very abominable, very insignificant thing. The position of the sex, the... How nasty it is! Just like crows, they enjoy in a nasty place. That is stated in theBhāgavata.Tadvāyasa-tīrtham.Vāyasameans crows. The crows, as they enjoy... [break]gṛhamandha-kūpam,ātma-pātam.As soon as you fall down, you are killed. You are killed. This example is given. That is stated inBhāgavata.When a woman comes to serve you, you must know it is covered well. As soon as you fall down, then you are finished.Hitvātma-pātaṁgṛhamandha-kūpaṁvanaṁgatoyaddharimāśrayeta[SB7.5.5].Therefore in the Vedic system firstbrahmacārī,becomebrahmacārī.Learn how to avoid sex, celibacy. That is first instruction. And if you are completely unable, all right, get yourself married. Otherwise there is no need of sex life. Why one should have sex life?"
Svarūpa,SvarūpaDāmodara:Then how to continue the species?,Prabhupāda,"Why you will continue? You finish it, this condemned world, where you are simply suffering. Why should you continue it?"
Svarūpa,SvarūpaDāmodara:Because that is the laws of nature.,Prabhupāda,"No, no, laws of nature if you want. If you want to be condemned, then laws of nature is there. Otherwise laws of nature is teaching you how to becomeKṛṣṇaconscious. Just like police. Police business is to make you lawful. If you become lawful, there is no question of police. There is no question of police law.Daivīhyeṣāguṇamayīmamamāyāduratyayā[Bg.7.14].Māyāis kicking you one after another so that you may come to sense that ""This life is not good."" But we are so foolish that we say, ""No, it is good.""Yanmaithunādi.""There is sex life. Oh, it is very good."" This is the position."
Hṛdayānanda,He said like putting gas on the fire.,Prabhupāda,"Ah. So increase the fire. Yes. But because we have got this body, we have to utilize it to make the best use of a bad bargain. Therefore marriage is allowed,gṛhasthalife is allowed, not for increasing sex life, but to finish it as soon as possible."
Svarūpa,"SvarūpaDāmodara:But, Śrīla Prabhupāda, even in the very lower forms of life, there are some species, they reproduce without any sex? It's called asexual reproduction.",Prabhupāda,"Yes, yes. Oh yes. These bugs, bedbugs, they produce by this blood. You kill..."
Svarūpa,SvarūpaDāmodara:We cannot check reproduction.,Prabhupāda,"No, how can you check? There are so many living entities. They have come to this material world to enjoy. So the reproduction must go on. Just like you cannot stop the jail. You come out, but another is ready to enter it. That is not possible."
Svarūpa,SvarūpaDāmodara:So it is within this material platform that we develop the consciousness by which...,Prabhupāda,"That was answered byCaitanyaMahāprabhu. One of His devotee,VāsudevaDatta, he said, ""Sir, You have come. You take all the living entities of this universe and release them from this life. And if You think that they are so sinful, they cannot be, then give their all sins to me. But You take them."" SoCaitanyaMahāprabhusaid, ""Suppose if I take this universe, the all living entities, do you think the business will be finished? This universe is just like a mustard seed in the bag of mustard seeds."" (laughs) So from the bag of mustard seeds, if you take one mustard seed, what is the loss there? So this cannot be stopped. Soanantāyakalpate.There are so many, unlimited number of living entities. So this will go on."
Yaśomatīnandana:,Yaśomatīnandana:You said in theBhāgavatamthat the material world is like a correction house for the living entity.,Prabhupāda,Yes.
Svarūpa,SvarūpaDāmodara:So everybody should developKṛṣṇaconsciousness.,Prabhupāda,"Yes. (Śrīla Prabhupāda gets into car)Kṛṣṇaconsciousness is the only remedy.Harernāmaharernāmaharernāmaevakevalam...[Cc. Ādi17.21].[break] And this advancement of material civilization means entrapping the entrapped. The living entity is already entrapped, and he is allured by farther entrapment.Jaḍa-vidyājatomāyāravaibhava.Jaḍa-vidyā,material advancement of civilization, means expanding the influence ofmāyā.Why? Nowanityasaṁsāra,cannot live here. You have to give up this place. But still, you are thinking to make it a permanent settlement. That is not possible. Everyone knows. He will not be allowed to stay. But still insisting, gorgeous arrangement, how we can be, how we can become immortal. The scientists bluffing, ""Yes, you will become immortal. We are finding out the means."" But he will die. That means he is ass. He is allured by these false words. Therefore he is ass.Jībakekarayegādhā.This is Bhaktivinoda Ṭhākura's song.Anityasaṁsāra,this temporary world, he is attracted by this temporary. He cannot live here, he cannot stay here, he cannot enjoy here. That's a fact. But he is being allured. That means he is becoming more and more ass. Ass because they are believing still, ""No, by scientific method, we shall do that, we shall do that. We shall cure all diseases. We shall live for good. There will be no more death. And we are happy."" That means you are becoming... This material advancement of knowledge means you are becoming more and more asses. [break] (end) What is the scientific question?Muḍhāḥ. Māyayāpahṛta-jñānāḥ[Bg.7.15]."
Svarūpa,"SvarūpaDāmodara:When they say about the, how one starts talking about the origin of life, they say that one should first of all consider how the earth was formed, how this planet earth where we live, how it was formed, what is the origin of the earth.",Prabhupāda,"Earth. Origin of earth is life. It is very simple to understand. Just like your body. Your body is... Or why your body? Take the tree. Tree is matter, it is earth. Wherefrom the big tree comes? From the life within the seed."
Svarūpa,"SvarūpaDāmodara:But they say that about 4.5 billion years ago this earth condensed in such a form, but before that there was no living entity because this earth was not suitable for it.",Prabhupāda,"That is rascal. No, no. You have got history for billions of years?"
Svarūpa,SvarūpaDāmodara:Yes.,Prabhupāda,"What is that history? We have got history thatBrahmāwas the first creation, and fromBrahmā...Brahmācreated this universe."
Svarūpa,"SvarūpaDāmodara:They are saying that before, it was all gaseous dust particles and some gaseous materials which were floating and in due course it condensed and then it formed this...",Prabhupāda,So wherefrom the gas came? That they do not know.
Svarūpa,"SvarūpaDāmodara:Yeah, they say it was just floating.",Prabhupāda,"Floating where. Wherefrom the sky came? They are all nonsense. Simply speculating and consuming cheap money from the government. That's all. This is their business. The government is exacting taxes from the hard-working men, and these rascals are devouring this money. That's all. And making theories. That's all."
Hṛdayānanda,There was one big scandal where they found out all the scientists were just taking money. Even by material standards it was unnecessary. It was a very big scandal.,Prabhupāda,It must be they are scandals. They are after money. That's all. Not after knowledge. And what knowledge they have got? Simply speculating and befooling other fools.Andhāyathāndhairupanīyamānāḥ[SB7.5.31].This is their business. One blind man is befooling other blind men. That's all.
Svarūpa,SvarūpaDāmodara:They are very much convinced that this earth was gaseous. So there was no life at the beginning.,Prabhupāda,That may be. That may be that. But wherefrom the gas came?
Svarūpa,SvarūpaDāmodara:It was just existing.,Prabhupāda,"Bhinnāprakṛtiḥ.The answer is given.Bhūmir āpo 'nalovāyuḥkhaṁmanobuddhiḥ[Bg.7.4].Vāyu,vāyugas, it came fromKṛṣṇa. It is stated in theBhagavad-gītā.Vāyu.Vāyuis gas, is it not?"
Svarūpa,SvarūpaDāmodara:Yes. Air.,Prabhupāda,"And finer than thevāyuis the ether, the sky. Finer than the sky is the mind. Finer than the mind is the intelligence, and finer than the intelligence is the soul. So they do not know this. They capture only middle thing,vāyu.Wherefrom thevāyucame? Wherefrom the gas came?"
Svarūpa,SvarūpaDāmodara:That part remains unanswered. That part cannot be answered.,Prabhupāda,"But we answer, we answer. We have got the knowledge. The gas came from ether, and ether came from mind, and mind came from intelligence, and intelligence came from the soul."
Hṛdayānanda,They will say you cannot prove that.,Prabhupāda,"Yes, we can prove that."
Hṛdayānanda,How will you prove it?,Prabhupāda,"You see still, gases, I mean to say, cloud is forming in the sky. But you have no eyes to see it."
Svarūpa,"SvarūpaDāmodara:With this background before, then that is why they start saying that before Darwin's theory there should be one. That is called chemical evolution. That is called pre-biotic-chemistry. Means before biological evolution started there should be chemical evolution.",Prabhupāda,"Yes, that chemical evolution is part of life demonstration. That I have already explained. Just like the chemical, citric acid, coming from lemon tree, a life. It is coming. So all chemicals are being produced... Just like in your body, in my body, there are so many chemicals. Because the body is there, the chemicals are coming. In my urine you will find so much, so many chemicals. In my stool you will find so many chemicals. Wherefrom the chemicals coming? Daily, enzymes, so many other chemicals are coming. Simply the medical man analyzes the urine, and so many chemicals are there. Wherefrom it came? Because I am living entity, the chemicals are coming in my urine, in my stool, in my cough, in my secretion. It is coming. Therefore it is concluded that chemicals are produced by life, not life is produced by chemicals."
Svarūpa,"SvarūpaDāmodara:But they are saying that once the seed of life, that is, the cells, the living cells, are built, then it continues automatically.",Prabhupāda,"Yes, but who gives the seed? That is answered inBhagavad-gītā. Bījo 'haṁsarva-bhūtānām[Bg7.10]. Bījo 'haṁsarva-bhūtānām.He gives the seeds, and He is life."
Svarūpa,SvarūpaDāmodara:But the scientists are now trying to make the seed.,Prabhupāda,"Then kick on their face with boot. With boot, rascal. You are trying. That is rascaldom. We protest against this. ""We are trying."" What is this nonsense, trying? Do it immediately. Then we shall accept. Trying, everyone is trying. Just like a child is trying to build a house with this sand. So is that very nice proposal, that here will be house? That is childish. Then you accept that you are child in the field of knowledge. Don'tposeyourself that you know everything, or your knowledge is everything. That is our protest. ""We are trying."" Trying, everyone is trying. What is the difference between the scientists and ordinary man?"
Svarūpa,SvarūpaDāmodara:They are saying that they are coming very close.,Prabhupāda,"Oh! That is also another foolishness. That is called will o' the wisp. The ass. Ass is trying to get the grass, and the washerman is showing only, and the ass is advancing, the grass is advancing. (laughter) You see. This is their thing."
Dr. Wolfe:,"Dr. Wolfe:But in all humility, Śrīla Prabhupāda, supposing that they would succeed in actually creating the living cell artificially, what would we say?",Prabhupāda,What is the credit there? It is already there. So what credit he can get?
Karandhara:,Karandhara:Best they just imitated what has already happened.,Prabhupāda,"Imitated. Just like, that I explained also. The example is that when an imitation barking is there, people go and purchase ticket. And when real barking is there, nobody cares. This is their business. They are so fool that their government is purchasing the ticket, and they're hearing the imitation barking. That's all."
