Question Speaker,Question Text,Answer Speaker,Answer Text
Devotee (8):,Devotee (8):In our temple...,Prabhupāda,"We are giving chance, but we don't want bad cows. We haven't got to agree with their views. They must agree with our views, then they can live. Otherwise let them go away. This is position."
Brahmānanda,Are we all equal in the eyes of God?,Prabhupāda,"But if you become unequal, you must go away. No. His question was they are disturbed. So that means they are unequal. Why they should be disturbed?"
Cyavana,"Kṛṣṇasays, ""All of them, as they surrender, I reward accordingly."" So that means they are surrendering in different...",Prabhupāda,"Yes. He has not surrendered. He keeps himself separate fromKṛṣṇa, and he is, artificially he shows surrender. Surrender does not mean that you reserve something for you. That is not surrender. Surrender means without reservation. That is surrender."
Devotee (8):,"Devotee (8):Devotional service must be unconditional, or else it will drive us away.",Prabhupāda,"Yes. Just like a child is surrendered to the parents. The parents say, ""Sit down here."" He sit down. That's all. No argument. That is surrender."
Indian (10):,"Indian (10):Śrīla Prabhupāda, when we speak of parts and parcels of God, does it mean that we were there with God before we came to this world?",Prabhupāda,You are part and parcel then? What is that?
Brahmānanda,If we are part and parcels of God does it mean that we were with God before coming to the...,Prabhupāda,"You are always with God, even your rebellious condition, you are with God. Just like a prisoner. A prisoner is always with the government, (laughter) but in one department he is kicked, and in one department he is patted. That's all. So if you prefer to be kicked, you remain inmāyā.But you are always in connection with God."
Indian man (11):,"Indian man (11):LordKṛṣṇasays, ""I am in everything.""",Prabhupāda,"Yes. Your, this punishment condition is also God's creation, external energy. You cannot live for a second without God. But one who knows, he is blessed, and who does not know, he is condemned. But you know or not know, you are always with God. That is your position."
Devotee (12):,"Devotee (12):Śrīla Prabhupāda, how best can we present the teachings of...",Prabhupāda,Just abide by the orders of God and His representative. Then you be happy. Otherwise not.
Harikeśa,"This side, Śrīla Prabhupāda.",Prabhupāda,Sarvadharmānparityajyamāmekaṁśaraṇaṁvraja[Bg.18.66].That is the verse.
Devotees:,Devotees:JayaŚrīla Prabhupāda. Thank you.,Prabhupāda,HareKṛṣṇa. (end) ...brain.
Brahmānanda,That's an accident. That's an accident.,Prabhupāda,Accident. All accidents make symmetrically so beautiful.
Harikeśa,"So in the beginning only it was an accident. Then it became regular, after that first accident.",Prabhupāda,Yes. So in the beginning let us kick. Then things will be all right. [break]Bhagavad-gītāsays in the beginning? Hm? What is the beginning?
Brahmānanda,Ahaṁbīja-pradaḥpitā[Bg.14.4].,Prabhupāda,"Ah.Bījo 'haṁsarva-bhūtānām[Bg7.10],very good. Thank you very much. All these plants begins from the seed. That seed...Kṛṣṇasays, ""I am the seed."" So how it is accident? Every plant has got a particular type of seed. You cannot change it. You take two seeds. It will grow as it is; it will grow as it is. Not that by accident it will grow like this and it will grow like this, no.Roseseed will growrosetree, and mango seed will grow mangoes. Where is accident? The seed is there. Simply rascals."
Harikeśa,It's an accident where the seed falls.,Prabhupāda,Then you are great scientist. Let me kick on your face. (laughter)
Devotee (1):,"Devotee (1):What about cross-breeding, when they change the...? Cross-breeding.",Prabhupāda,"That is not accident, cross-breeding. You arrange for that."
Devotee (1):,Devotee (1):They change the original seed.,Prabhupāda,"Then what is that? That is not accident. You are doing that. How you say it is accident? Why do you put this rascal question? As you are doing otherwise, it is coming otherwise. How you can say it is accident? Accident means nobody interferes; it comes. That is accident."
Harikeśa,"Well, it may not be an accident, but it proves how we're becoming superior to the nature. We can control it. More and more, every day we're controlling.",Prabhupāda,"How you can become superior? Nature has already given you, and then you are able to act. Where is your superiority?Huh?"
Devotee (2):,Devotee (2):That is a good point.,Prabhupāda,"[break] ...given by God.Mattaḥsmṛtirjñānamapohanam.You have no intelligence even, so that is given by God. (Hindi) Let them become devotees. Why these old men, they are not coming? They are still after money?Amaraaj&#241ayaguruhanataraeideśa[Cc.Madhya7.128],CaitanyaMahāprabhusays. So you have come to this country. Do something good for these Africans. Let them become devotee. Where is that attempt? The white men, they also came to exploit them, and you have also come to exploit them. ButCaitanyaMahāprabhusays, ""No-paraupakara.""Upakarakara.That isCaitanyaMahāprabhu's... They are not so advanced; make them advanced. That is real cooperation. (Hindi) [break] Just like every one of them is attached to remain in Africa, continuing to... But they are being forcefully driven away: ""Go away."" Attachment must be there. The Englishmen, they have got attachment, but they were forcefully driven away. Similarly, this conditioned soul, he has got attachment. Andśāstraandśāstra... These people were driven away byśāstra,,by weapon, knife. That isśāstra.Andśāstrais the same thing, but it is books. Therefore it is calledśāstra.The original word is coming fromśās. Sasmeans ruling,śās-dhātu. Śāstra,śāstra,śāsana,śisya. Śisya. Śisyameans voluntarily accepting ruling. That is calledśisya.The word is the same,śās.Fromśās,śisya.Fromśās,śāstra.Fromśās,śāstra.Fromśās,śāsana.These are. So sometimes by force, sometimes by voluntarily... So just likeguru-śisya.Theguru, he gives enlightenment, andśisyavoluntarily accepts. That isguru-śisya.Similarlyśāstrameans weapon: ""If you don't follow, then I shall cut your throat."" Similarlyśāstra.Sośāstrasays that ""Now you must leave your family life."" That is calledvānaprastha.So that is not being carried out, although theśāstrainjunction is there.Brahmacari,gṛhastha, vānaprastha,sannyāsa.Sobrahmacārīis the beginning of life, how to become controlled life. Then he is allowed the concession for sense gratification. This isgṛhastha.Thenśāstrasays, ""Now you have done up to fifty years. Now get out."" But nobody is following. They are not prepared to get out unless death forces to get out. ThatKṛṣṇadoes.Mṛtyuḥsarva-haraś cāham[Bg.10.34].He is not willing. He has got attachment. He doesn't want. Then, at last,Kṛṣṇacomes as death: ""Now get out."" Kick out. ""Oh, I have got so many things. I have got my sons, daughters, and this, that."" ""Get out. No question."" And whatever you have accumulated, that is forfeit. That's all. The same process, just Africa government: ""Get out."" And what you have attained? All taken away. The sameśāstra, śis, śās-dhātu."
Indian woman:,"Indian woman:Śrīla Prabhupāda, I am very surprised. I'm not born in India but I born in Africa. But why this culture I had in my heart from the start even? Forty-five years, that time was my... Forty years. And I only see my husband also. So I will give you service in this for fifty years. As you'll need any service from me, you take from me. Only...",Prabhupāda,"That means in your previous life you were in these activities. That comes. That dictates, ""Now do it."" So even though you became woman, still, that instinct was there. You had it done in your previous life. That is stated in theBhagavad-gita."
Indian woman:,"Indian woman:I was waiting to decide, but I thinking, ""How I go to seeKṛṣṇa?""",Prabhupāda,Śucināmśrīmatāṁgehe[Bg.6.41].What is that?
Indian woman:,Indian woman:So you come in my life. Before that time I was only forty-eight years.,Prabhupāda,"So now the older section of the Indians, they should give up their family life and live in this temple, cultivate this spiritual life and preach. You see. There will be very nice relationship."
Indian woman:,"Indian woman:Everyone, every state, this is true. Sometimes I go to preaching. I not looking ""Asian,"" or such and such. Anyone I go to preach.",Prabhupāda,"We are all part and parcel of God. The outward dress only makes difference that ""I am African,"" ""I am Indian,"" ""I am this.""Paṇḍitaḥsama-darśinaḥ[Bg.5.18].Therefore one who is learned, he does not make that difference. That is accidental, that by... You can say acci... That is also not accidental, but some way or other, it has become so. The dress is different. But our movement is not with the dress but with the living being who has the dress. This is movement. Our, this is completely spiritual movement."
Indian man (4):,"Indian man (4):Many intelligent people in Africa, they are taking it very seriously. We have one professor, Entenjania Danisanjunibristi. He's a very young boy. So he bought yourBhagavad-gītāandBhagavatdāsawas there. So he took all the picture out, all the picture, and he framed. I have seen in the room. He put all the pictures in his room. Then he was writing me from a long time. He became our patron life member, and now he chants sixteen rounds. He has gone to London for our course. He said, ""After finishing this course I will take initiation from His Divine Grace. Then I will dedicate my whole life to preach in the university.""",Prabhupāda,He is Indian or African?
Indian man (4):,"Indian man (4):No, no, African. He's a professor. Oh, yes. You have seen the letter, I think. So when I was in, then I was in Mandena's room. He said ""No, you stay with me. Don't stay with the Asians."" So I was in (?) university, you know. He said Asian can take this philosophy and not be so serious. Now he has gone to London. He may see you when you will be there, for a year. And he chants sixteen rounds. He has nobody, no picture else in his room. There was one picture of the president there. He took it down and he put aKṛṣṇapicture there. So it's very serious. And he said, ""I don't know. Since I have read theBhagavad-gītāI go to my class to give a class to the students and I don't speak anything else about the scriptures.""",Prabhupāda,That is the sign.
Indian man (4):,"Indian man (4):And he's a very strong, Prabhupāda, also, very strong.",Prabhupāda,"That is said aboutPrahlādaMahārājawhen he was boy. So he has been described askṛṣṇa-graha-praptaḥ.Just like under the influence of planet one becomes, what is called, ghostly haunted, like that, so devotee means when he becomesKṛṣṇahaunted. That is wanted. That isKṛṣṇaconscious. He does not think anything else exceptKṛṣṇa. That is wanted.Kṛṣṇa-graha-praptaḥ."
Indian woman:,"Indian woman:(indistinct) ...a few days before I been here for the (indistinct) my family complained me, ""Mom, you don't know. Yesterday was very big day. Oh, you forget."" (indistinct) Kṛṣṇa's wedding ceremony (indistinct) myself I forget everything. They start to complain go there (indistinct) I have not anything. They start to talk with me business, this and that. (indistinct) immediately I will give. Answer immediately because I always Sometimes guest there are I start to preach (indistinct) say something. It's okay. Then you like talking your matter. Then I will talk (indistinct).",Prabhupāda,(aside:) Don't spoil your nail.
Brahmānanda,"When someone takes so spontaneously, like this African, without any preaching, but just spontaneously take...",Prabhupāda,Yes. They are not yet so advanced.
Devotee (5):,Devotee (5):They always say the Africans could never becomeKṛṣṇaconscious.,Prabhupāda,How they are becoming?
Devotee (5):,Devotee (5):They don't believe.,Prabhupāda,Believe? You do not see even?
Devotee (5):,"Devotee (5):But they say that ""Oh, he will do it, and then, after one year, he will stop.""",Prabhupāda,"Well, that is another criticism. Somebody is eating nice yogurt. Everyone will say, ""Oh, it is very nice. It is very nice, very nice."" Another man says, ""Yes, it is nice, but after three days it will be sour."" (laughter) You rascal, you consider for the present. What ""after three days""? Means he's a bad critic, so he could not find out any fault. Everyone says it is good. So ""After three days it will be bad."" This sort of criticism. So you have already become bad. You were doing service to others. What does he do, that priest?"
Brahmānanda,He's a businessman.,Prabhupāda,Business. So is that...? The business is the occupation ofbrāhmaṇa? You are already fallen. How he can criticize others?
Indian woman:,"Indian woman:That is all,brāhmaṇas,allbrāhmaṇas,there is no big knowledge. That is Śiva. Śiva is the head.",Prabhupāda,"That's all. Śiva is the head, but whether you arebrāhmaṇa? That is the question."
