Question Speaker,Question Text,Answer Speaker,Answer Text
Rāmeśvara,I am planning to do that as soon as I go back to Los Angeles. And Jayatīrtha said you want us to send these to the professors.,Prabhupāda,Yes.
Rāmeśvara,Complimentary copies for them to study that another scientist has accepted your teachings.,Prabhupāda,"He has very nicely slapped Darwin. (chuckles) He is a mental speculator. How is that, the scientists accept a mental speculator's theory? (pause)"
Devotee (2):,Devotee (2):What is it called?,Prabhupāda,Gandharvapur.
Devotee (2):,Devotee (2):What does it mean?,Prabhupāda,"Sometimes... Means this is false thing. It appears as a big city. Similarly, this is also. This material world is like that. It is a false cloud only, but we have taken it as fact. Just see, it appears just like big New York City. If you go to the forest, you will find some illusion, that just after that tree there is a big house. Have you experienced that?"
Devotee (2):,Devotee (2):Yes.,Prabhupāda,"That is called Gandharvapur. So if anyone wants to enter that big city, then what is his position?"
Devotee (2):,Devotee (2):Illusion.,Prabhupāda,"The same thing: the conditioned soul enters the big city of material world, and he struggles. (pause)"
Rāmeśvara,"I have heard there is a philosophy here amongst some of the devotees that if you chantHareKṛṣṇa, you can go back to the spiritual world even if you do not give up your independence.",Prabhupāda,What is that?
Rāmeśvara,"Many devotees who have moved outside of the temple are feeling that if they just continue to chantHareKṛṣṇa, they can go back to the spiritual world, but they are not giving up their independence.",Prabhupāda,So? What is your philosophy?
Rāmeśvara,"Well, it seems somewhat hypocritical because chantingHareKṛṣṇameans you are praying toKṛṣṇato please be engaged eternally in His service and to become completely dependent on Him. So we try to explain like that. And to follow all the teachings and instructions, attendingmaṅgalaāratikand morning and evening class.",Prabhupāda,So they are doing that or not?
Guru,Guru-kṛpa:No. They are not even following regulative principles.,Prabhupāda,Then?
Rāmeśvara,"They think just by chanting, they will go back to the spiritual world. That is enough.",Prabhupāda,"Then what is the meaning of the ten kinds of offenses? If he is chanting without offense, then it is all right, but if he is committing offenses, it will not be effective. There are ten kinds of offenses. Whether he is strictly offenseless? Then it is all right. If he is offender, then it will not be fruitful. It will be fruitful; it will take long time because first of all you have to become offenseless. Then you will be admitted. (aside:) Don't come very near. That's it. So they are committing offenses, so how they can become perfect? He is committing not following the rules and regulation. That means he is thinking that ""Whatever I do, it will be adjusted by chanting the name."" Is it not?"
Rāmeśvara,That is their philosophy.,Prabhupāda,"That is their philosophy. That is the greatest offense,nāmnad balādyasyahipāpa-buddhiḥ,that ""I can go on committing sinful activity, but by chantingHareKṛṣṇamantra,it will be adjusted."" That is the greatest offense. So explain to them."
Guru,"Guru-kṛpa:So they say, ""Then my chanting is useless? So I should stop?"" That's what they say.",Prabhupāda,"No, not useless. But just like if you kindle fire and at the same time pour water, it will take long time. To kindle fire, make it dry, keep it dry. Then it will be very quickly successful. So you are committing offenses, at the same time chanting, so by chanting effect, you will come to that stage, but it will take time. If you want to be transferred to the spiritual world quickly, just like if you want to ignite the fire very quickly, you must keep it dry. If you simply put on the wet wood, then the fire will not be very powerful. It will be... It will take time. The fire will be blazing fire. Then it will dry. It will take... Better put dry wood to make it successful. This is the process. The effect of chantingHareKṛṣṇawill not go in vain, but it will take time.Nāmnad balādyasyahipāpa-buddhiḥ.Because he is thinking ""By the strength of chantingHareKṛṣṇamantra,I can do anything, all sinful activities, and it will be adjusted,"" that is the greatest offense, not only offense, the greatest offense.Nāmnad balādyasyahipāpa-buddhiḥ."
Siddha,"Siddha-svarūpa:It is very difficult to put everyone who is living outside of the temple in one category. Some people, they are, many people that I know living outside are following strictly the regulative principles, and they are...",Prabhupāda,Huh?
Siddha,"Siddha-svarūpa:They are strictly following regulative principles and chanting their rounds and having morningāratikin their homes. And evening also, they are chanting. So instead of fighting, I think we should only try to encourage everybody to chant and follow the regulative principles.",Prabhupāda,"No, that is... Whether you live in temple or outside temple, the rules and regulation and the process must be followed. Then you are successful. It doesn't matter that you have to live in the temple.Gṛhethākovanethāko, 'hā gaurāṅga' bo'le ḍāko.Not that everyone has to live in the temple. If he does not agree with other Godbrothers, friends, he can live separately. But he must follow the rules and regulation. That is wanted. But if you live with devotees, it will be automatically done."
Siddha,Siddha-svarūpa:Easy.,Prabhupāda,"Therefore it is recommended that you live with devotees. But if you cannot agree with the devotees, you have got your own opinion, then you cannot make a new opinion so far the process is concerned. That must be followed. This is not good idea, that ""Whatever I do, it is my independence, and I will chant."" So that is good in sense that some day he will come to senses. Otherwise, for the time being, the chant is not very powerful. The fire in wet wood is not powerful. It will create some smoke. Although the fire is there. But if you put dry wood, immediately it will be blazing, and your business will be quickly done. This is intelligence. There are many examples. A patient suffering from disease, a doctor said, ""You should do; you should not do."" So if we follow ""You should not do,"" then it becomes quickly recovered. But if he becomes under the treatment of the doctor at the same time he does all nonsense, then how it can be successful? It will take time. That is stated in theCaitanya-caritāmṛta.Pāpijaneaparādhaāchāyapracūra.Pāpijaneaparādhaāchāya...Offenseless chanting is the ultimate goal. In the beginning we are not offenseless, but by chanting, chanting, by practice, we gradually become offenseless. But this is necessary, that you should be offenseless."
Devotee (3):,"Devotee (3):Śrīla Prabhupāda, it's very difficult to control my mind when I chant. It wanders.",Prabhupāda,"So what is the controlling of mind? You have to chant and hear, that's all. You have to chant with your tongue, and the sound you hear, that's all. What is the question of mind?"
Rāmeśvara,"Śrīla Prabhupāda, it seems unfortunate that if the devotees cannot live in the temples, then they have to work for somekarmijust to support themselves, and then they do not have time to go on thesaṅkīrtanaparty. So it is such mercy to be on thesaṅkīrtanaparty. So it seems very unfortunate that they do not have the time.",Prabhupāda,"No, then they should live in the temple if they want to give service in thesaṅkīrtanaparty."
Rāmeśvara,We always try to encourage them to come back to the temple.,Prabhupāda,"Yes. If he does not join thesaṅkīrtanaparty, that does not mean his spiritual life is hampered. He has to follow the rules and regulation. He may not be able to join thesaṅkīrtanaparty, but he must follow the process, rules and regulation. That is wanted. And because he is living outside the temple, therefore he will forget all rules and regulation and do whatever he likes—then it will ruin the whole thing."
Devotee (1):,"Devotee (1):Śrīla Prabhupāda, is it faster if one lives in the temple and goes on thesaṅkīrtanaparty. Is it faster?",Prabhupāda,"That depends on him. Even in the temple, if his mind is in a different subject matter, then how it will help him?"
Bali,BaliMardana:The temple authorities like to preach that anyone who's living outside the temple is going to hell.,Prabhupāda,Generally.
Bali,BaliMardana:But even devotees who are following. They like to preach that.,Prabhupāda,"No, that is not. That is not. Just like even in ordinary business, if you transact business in the stock association, you get good business. And outside the stock association you don't get. Because association is there, there are many purchaser and many seller. So if you have to sell, you get immediate purchaser. And if you have to purchase, there is immediate seller. That is... Therefore the stock exchange is there. That is the way, that if we live together in the stock exchange of devotional service, then you can help me; I can help you. So our business will go on nicely. And outside the market, you can live three hundred miles away from the stock exchange. You will not get so many business. Like that."
Devotee (2):,Devotee (2):You'll miss the opportunities.,Prabhupāda,"Yes. Therefore it is helpful. If you want to do business, you must take the first opportunity, the greatest opportunity, do your business. That is intelligence. And if we think, ""All right, I shall do slowly. In seven hundred lives I shall become perfect,"" that is another thing."
Bali,BaliMardana:It is riskier to stay outside.,Prabhupāda,"Oh, yes. Otherwise why you are opening so many centers and making arrangement that ""We shall provide you with shelter, with food. These are the facilities. You live here, do whatever is your capacity. Don't sleep, but work."" This is our teaching.Satāṁprasaṅgāt,this is also, andRūpaGosvāmī says,satovṛtteḥsādhu-saṅgesadbhirbhaktiḥprasidhyati:""If you live with the association ofsādhu,devotee, then it will be quickly fruitful."" And if you live with these ordinary men, then whatever you have got will be finished very soon. There is another verse. It is said there that it is preferred to live within the cage surrounded by fire than to live with the nondevotees. It is preferred."
Bali,BaliMardana:Or with those who are too much attached to women also.,Prabhupāda,Yes. Nondevotee means too much attached to woman. That is the plain fact.
Yaśodānandana:,"Yaśodānandana:Also one time in Bombay you told this verse fromCaitanya-caritāmṛta,sādhu-saṅga[Cc.Madhya22.83],sādhu-saṅga...",Prabhupāda,"Sarva-śāstrekaya,lava-mātrasādhu-saṅgesarva-siddhihaya[Cc.Madhya22.54].For me, personally, I had the opportunity to talk with my spiritual master not more than ten times in my whole life, not more. It may be less than that. But I tried to follow his instruction, that's all, although I was agṛhastha."
Bali,BaliMardana:You are a much better student than us.,Prabhupāda,"So this is the process. That is the... You sing every day.Guru-mukha-padma-vākya, cittete koriyāaikya**.That is the process. Wherever you live, if you follow strictly the instruction ofguru, then you remain perfect. But if we create, concoct ideas against the instruction ofguru, then we are doomed, hell.Yasyaprasādādbhagavat-prasādo yasyāprasādānnagatiḥkuto 'pi **.There is no more shelter, finished.Yasyaprasādāt.Ifguruthinks that ""This person, I wanted to take him back to home, back to Godhead. Now he is going against me. He is not following,""aprasādāt,he is displeased, then everything is finished."
Bali,BaliMardana:Vaiṣṇavāparādha.,Prabhupāda,Yes.
Devotee (1):,"Devotee (1):Śrīla Prabhupāda, where does someone derive his authority...",Prabhupāda,Theguruis authority.
Devotee (1):,"Devotee (1):No, I know, but for his actions other than just following the four regulative principles and chanting sixteen rounds. He does so many other things during the day. Where does he derive his authority if he's not, let's say, living in the temple?",Prabhupāda,I do not follow. The authority isguru. You have accepted.
Jayatīrtha:,"Jayatīrtha:Say I have some outside job, I'm living outside, but I'm not giving 50% of my income. So then that work that I'm doing, is it actually under the authority of theguru?",Prabhupāda,Then you are not following the instruction ofguru. That is plain fact.
Jayatīrtha:,"Jayatīrtha:So that means that whole activity during the day, working, that means I am not following the instruction of theguru. It's unauthorized activity.",Prabhupāda,"Yes. If you don't follow the instruction ofguru, then you are fallen down immediately. That is the way. Otherwise why you sing,yasyaprasādādbhagavat-prasādo **.It is my duty to satisfyguru. Otherwise I am nowhere. So if you prefer to be nowhere, then you disobey as you like. But if you want to be steady in your position, then you have to follow strictly the instruction ofguru."
Devotee (1):,Devotee (1):We can understand all of your instructions simply by reading your books.,Prabhupāda,"Yes. Anyway, follow the instruction. That is required. Follow the instruction. Wherever you remain, it doesn't matter. You are secure. Follow the instruction. Then you are secure anywhere. It doesn't matter. Just like I told you that I saw myGuruMahārājanot more than ten days in my life, but I followed his instruction. I was agṛhastha,I never lived with theMaṭha,in the temple. It is practical. So many Godbrothers recommended that ""He should be in charge in this Bombay temple, this, that, that...""GuruMahārājasaid, ""Yes, better he lives outside. That is good, and he will do what is needed in due course of time."""
Devotees:,Devotees:Jaya! Haribol!,Prabhupāda,"He said like that. I could not understand at that time what does he expect. Of course, I knew that he wanted me to preach."
Devotees:,"Devotees:Jaya,Prabhupāda!Haribol!",Prabhupāda,"Yes, done grand style because I strictly follow the instruction of myGuruMahārāja, that's all. Otherwise I have no strength. I have not played any magic. Did I? Any gold manufacturing? (laughter) Still, I have got better disciples than the gold-manufacturingguru."
Yaśodānandana:,"Yaśodānandana:Before you came, many gurus came, but they did not make any pure devotee ofKṛṣṇa.",Prabhupāda,"How they can? He is not pure devotee ofKṛṣṇa. How he can do?Kṛṣṇa-śaktivinānāhenāmapracāra:""Without being empowered byKṛṣṇanobody can turn a person to become devotee ofKṛṣṇa."" It is not... Artificially, you cannot make. He may make show of gold manufacturing, but he cannot make a devotee ofKṛṣṇa. That is not possible."
Jayatīrtha:,Jayatīrtha:So the purpose of having the Society is to show the devotees how they can always be twenty-four hours engaged according to your instruction.,Prabhupāda,"Yes, that is helping one another. If I am deficient, by seeing your example I shall correct myself. This is the idea, not that a fool's paradise: all fools and join together. Not like that. There should be ideal life, at least the leaders, the president, the GBC. They will show the example, and they will follow. Then it is beneficial. And all of them are fools? Then it is fool's paradise. At least, in the blind association, at least if one man has got eyes, then he can lead all the blind men. But if all of them are blind, then it is fool's paradise. So somehow or other, we have got now a position. People likes us. So we should not spoil by personal sense gratification. That is my request. If we can maintain this institution rigidly according to the order, then many people will be benefited. By seeing our behavior, by character, they will become.Apaniācāriprabhujīveriśikṣāya.The leader should be ideal."
Devotee (1):,Devotee (1):We should dedicate our lives to preaching this message of LordCaitanya.,Prabhupāda,"Yes, preaching, preaching, you will become perfect preacher. Preach only what you have heard fromKṛṣṇaandguru, that's all. Don't add and subtract. Then you are secure. And if you add some concoction just like somebody says that ""I may do whatever I like independently. If I chant, then everything is all right,"" this is nonsense addition. It is not the fact. That is the danger. Some inexperienced man, he introduces some concoction. Sometimes they say, ""Prabhupāda said it."" More misleading. Yes. (end) I remember those days immediately when I see the sea."
Haṁsadūta:,Haṁsadūta:You were getting seasick?,Prabhupāda,"No, I liked it. Although I was sick, still, I liked it. Day and night, for thirty-five days."
Haṁsadūta:,"Haṁsadūta:I came to America in the same way, but I was always sick. I didn't like it.",Prabhupāda,The sea journey is very good provided there is no sea-sickness. Otherwise very bad.HareKṛṣṇaHareKṛṣṇaKṛṣṇaKṛṣṇaHareHareHareRāma... [break] ...all of our books in different languages. At least all the European languages. America is one language.
Guru,Guru-kṛpa:South America.,Prabhupāda,"South America, different languages. Spanish."
Guru,"Guru-kṛpa:Spanish, Portuguese.",Prabhupāda,HareRāmaHare... What about that Japanese translation? Something is done or not?
Guru,Guru-kṛpa:Just a magazine.,Prabhupāda,No. His wife was translating Japanese?
Guru,Guru-kṛpa:There is a girl in Tokyo who is very expert.,Prabhupāda,Yes.
Jayatīrtha:,"Jayatīrtha:YesterdayNitāifound a quote from thePurāṇasthat says, ""There are many gurus who will take away your money, but rare is the one who will take away your miseries.""",Prabhupāda,Guravobahavaḥsantivittāpahārakaḥ.
Nitāi,"Yes, right.",Prabhupāda,
Haṁsadūta:,"Haṁsadūta:In one lecture you were explaining those prayers,saṁsāra,and you said the first business of theguruis to take away the anxiety of the disciple.",Prabhupāda,"Yes. Now, our people, they have got some hope that they're going back to home, back to Godhead. And all other rascals-zero. Who is endeavoring for zero? What is this endeavor?"
Haṁsadūta:,Haṁsadūta:There's nothing to do for that.,Prabhupāda,"HareKṛṣṇa. InBhāgavataalso—gururnasasyāt.He should not beguruunless he is able to protect his disciple from the imminent danger of death.Namocayedyaḥsamupeta-mṛtyum.This cycle of birth and death is going on. Guru's business is how to stop this cycle of birth and death. And it is not very difficult. Teach him to understandKṛṣṇa, andKṛṣṇais assuring, ""If anyone understands Me nicely, then after giving up this body he comes to Me."" Where is the difficulty? Give himKṛṣṇaconsciousness, and he is saved from birth and death. There is nothing wonderful. There is no jugglery.Tyaktvādehaṁpunarjanmanaitimāmeti[Bg.4.9].[break] ...only institution for mitigating the sufferings of humanity. But they don't know what is the real suffering of humanity.Dehaṁpunarjanmanaitimāmeti.That is the real suffering, cycle of birth and death.Nateviduḥsvārtha-gatiṁhiviṣṇum[SB7.5.31].These rascals, they do not know what is the goal of life,svārtha,self-interest. Unless he comes toViṣṇu, there is no question ofsvārtha-gati.[break] ...reclaim this portion, eh... [break] ...strong and stout. Not all. [break] Yesterday it was a very nice city, and today it is finished. This is calledmāyā.[break] And there is no God. Just see how intelligent they are. To pour water whole night thousands of miles, can the scientists arrange? So who is arranging for that? His father? His father, of course, arranges, but he does not agree to offer respect to the father. [break]"
Siddha,"Siddha-svarūpananda:Another boy in a different place, householder, his business is making surfboards for a living. He builds the surfboards, and he puts big pictures ofKṛṣṇa, Lord Nṛsiṁhadeva, on the surfboard so that when the boys are sitting on the board, like you saw that boy sitting on the surfboard, all day long they are looking at the picture.",Prabhupāda,Very good. [break]
Siddha,Siddha-svarūpānanda:Tulasīgrows profusely in Hawaii.,Prabhupāda,That's a good sign.
Siddha,"Siddha-svarūpānanda:Yes. Many people, hundreds of people, are worshipingtulasī.Even people we don't know, they, somehow or other, they have gottentulasī,and they are worshiping.",Prabhupāda,"Very good. They will become devotee. Without any fail, they will become devotees. If they chantHareKṛṣṇaand worshiptulasīleaf, they'll be liberated without any fail, and they will become devotee. [break] ...gradually appreciate. [break]"
Kīrtanānanda:,"Kīrtanānanda:But the little boy, the three year old boy, he appreciates very much. He loves your books.",Prabhupāda,Oh.
Yaśodānandana:,"Yaśodānandana:Śrīla Prabhupāda, yesterday onsaṅkīrtanaI was distributing a book to someone, and when he saw your picture he said, ""Ah, yes, in 1966 I chantedHareKṛṣṇa.""",Prabhupāda,Ācchā?
Yaśodānandana:,Yaśodānandana:And he took a book because he saw your picture.,Prabhupāda,"Yes. 1966, I was chanting inSanFrancisco."
Yaśodānandana:,Yaśodānandana:He said he chanted with you and your disciples on Second Avenue.,Prabhupāda,Yes.
Yaśodānandana:,Yaśodānandana:He said he was fifteen then.,Prabhupāda,"What is that, Thompkinson? No?"
Kīrtanānanda:,Kīrtanānanda:Thompkins Square Park.,Prabhupāda,Yes.
Kīrtanānanda:,"Kīrtanānanda:Many, many people came to that storefront.",Prabhupāda,"Yes. Oh, yes, it was packed."
Jayatīrtha:,"Jayatīrtha:I went to that New York storefront first of all, and I was a Māyāvā... Well, I was a rascal. So they called me a rascal, so I became very offended. (laughs) Later on, I saw that they were right.",Prabhupāda,And you called them rascal? No.
Jayatīrtha:,Jayatīrtha:No. I knew that they were not rascals. They looked very pure. I just left. [break],Prabhupāda,"The sunshine has covered 93,000,000 miles all round, so the sunshine is big or the sun is big?"
Kīrtanānanda:,Kīrtanānanda:The potency is in the sun.,Prabhupāda,"Yes. ThereforeKṛṣṇais big, not theBrahmān. And within the sun globe there is sun-god,Vivasvān. They do not know all these. They think the sunshine is the..."
Guru,Guru-kṛpa:The sun is different thanVivasvān?,Prabhupāda,"Not different. Just like the sunshine is not different from the sun globe. Sun globe means all the inhabitants there, they are glowing. Therefore the whole planet is glowing."
Guru,"Guru-kṛpa:Vivasvān, he is...?",Prabhupāda,He is also glowing.
Guru,Guru-kṛpa:He will stay as long as the sun... He is present?,Prabhupāda,"Yes, he has got a duration of life. When the creation will be annihilated he'll be annihilated. He'll be not annihilated. Nobody is annihilated, but he's not manifest, nonmanifest. He is demigod. The demigods, with the annihilation of the material world, they will be all finished. ButKṛṣṇawill remain there.Ahamevaāsamagre.And He will be remained. He was in the beginning of creation, and at the end of creation He'll be there."
Guru,"Guru-kṛpa:Prabhupāda, in theBhāgavatam,it is mentioned,sarva-devāmayoguruḥ[SB11.17.27].What is the meaning?",Prabhupāda,"""Guru is the representation of all Gods and demigods."""
Haṁsadūta:,"Haṁsadūta:Prabhupāda, inVṛndāvanayou were explaining about the sun, that the sun is not fire, but the living entities there have glowing bodies. So how do they glow? You said it was not the glow of the soul, but it was...",Prabhupāda,"How do you not glow? How? God has made you not glowing, and He has made them glowing. That's all.Sarva-kāraṇa-kāraṇam[Bs.5.1]."
Haṁsadūta:,"Haṁsadūta:I mean to say is there a difference between...? Just like we have fire here, is it different from the glowing there? You said the sun is not fire.",Prabhupāda,"Hm. No, no, without fire how there can be glow?"
Haṁsadūta:,Haṁsadūta:So they have fiery bodies.,Prabhupāda,Yes.
Haṁsadūta:,Haṁsadūta:But when we see fire here it is also living in that way? Some living entity?,Prabhupāda,"Within fire? Yes. That isagni-po.Just like you have got microbes and germs in water, similarly, there are microbes and germs in fire also.Acchedyo 'yam adāhyo 'yam.That is explained in theBhagavad-gītā,adāhyaḥ.""It is not burned by fire."" Everything, information, is there. And therefore our knowledge is perfect. Take from the perfect source of knowledge.Acchedyo 'yam adāhyo 'yam aśleṣya, aśoṣya.(end)"
Jayatīrtha:,Jayatīrtha:...inmāyā.He doesn't feel that he'll be able to surrender to whatever instruction you give so he doesn't want to appear before you.,Prabhupāda,(indistinct) He doesn't want to become a cheater.
Jayatīrtha:,Jayatīrtha:Exactly.,Prabhupāda,(chuckles) That's all. Formerly...
Jayatīrtha:,Jayatīrtha:Just like that Sudāmā andSubala...,Prabhupāda,Yes. Not like that.
Jayatīrtha:,"Jayatīrtha:They came for instruction, but then, when you gave them instruction, they said, ""No."" So what was the use of their coming? That's his feeling.",Prabhupāda,"Yes. No, in that way he's very sincere, I know. So what is there? I love him. Let him come. After all, he is my son. There is no harm. Let him come. [break]"
Hṛdayānanda,Right here. See on the left there?,Prabhupāda,"Oh, yes. [break] (inside)"
Rāmeśvara,"...admire your books, Śrīla Prabhupāda. Sometimes they sit here and they pull books to examine the quality of the printing, and they always read theBack to Godheadmagazine while they wait.",Prabhupāda,Harernāmaharernāma...[Cc. Ādi17.21].Ah. Latest publication?
Rāmeśvara,TheBack to Godheadprinter frames these for us. He brings them over after every issue.,Prabhupāda,Oh. They are giving good service.
Rāmeśvara,They are very fond of us. They spend more time on our magazine than anyone else.,Prabhupāda,What is the picture?
Rāmeśvara,"This isSītā, the wife ofAdvaitaĀcārya receiving...",Prabhupāda,"Oh, LordCaitanya."
Rāmeśvara,"It is inĀdi-līlā,Volume Three.",Prabhupāda,Who has painted?
Rāmeśvara,Jadurāṇī.,Prabhupāda,Jadurāṇī has got good talent.HareKṛṣṇa. (chuckles)
Rāmeśvara,This is the office where I work.,Prabhupāda,This is developedphoto.
Rāmeśvara,It is a drawing by a boy in New York named Peter Hawkins.,Prabhupāda,Drawing?
Rāmeśvara,A drawing.,Prabhupāda,Oh.Harernāmaharernāma...[Cc. Ādi17.21].
Rāmeśvara,We have two warehouses... [break] ...to the wall and up to the ceiling.,Prabhupāda,So they are going or simply stock?
Rāmeśvara,No. It is greatly reduced since they have arrived.,Prabhupāda,"So Haṁsadūta, he has to make ago-downlike this."
Haṁsadūta:,Haṁsadūta:Yeah.,Prabhupāda,"Then he'll defeat these charges. Eh? When the nation, German nation, will accept these books, then that will be proper reply, charges."
Rāmeśvara,This forklift lifts these pallets high up to the ceiling.,Prabhupāda,Oh.
Hṛdayānanda,Make it go up.,Prabhupāda,"I first saw this machine in the Commonwealth Pier, Boston. (machine moving around, crashing sound)"
Rāmeśvara,Sometimes because of that roof you can't see what you're doing.,Prabhupāda,Yes.
Rāmeśvara,So usually he's very careful.,Prabhupāda,Sometime they are breaking also. (laughter)
Rāmeśvara,He's a little nervous. (laughter),Prabhupāda,What is the rent?
Rāmeśvara,"1,800 dollars each month for all the offices in the warehouse. It's considered a good price in this area. We have a speaker system, so during the day, while they work in the warehouse, they're always hearing your lectures.",Prabhupāda,Ācchā?(chuckles)
Hṛdayānanda,Back to Godhead.,Prabhupāda,There is arrangement for fire?
Rāmeśvara,We have fire alarm? These areKṛṣṇaTrilogies.,Prabhupāda,"All these? All these, stock?"
Rāmeśvara,"We always require large inventory because the temples order so fast.Bhagavad-gītāsin this corner, and on this back wall here, all theŚrīmad-BhāgavatamsandCaitanya-caritāmṛtavolumes... These books have just arrived from the printer.",Prabhupāda,Where is thatPrajāpati? He's not here? That play yesterday... Last evening I saw. It was very nice.
Gurudāsa:,Gurudāsa:Yes. They also did Pralambāsura for the guests.,Prabhupāda,"No... Now we have gotCaitanya-caritāmṛtaandBhāgavatam.If such demonstration are done very nicely, it will be very much appreciated even by the public. We can collect some money."
Jayatīrtha:,"Jayatīrtha:Yes. We plan to make a tour this summer all the way up the West Coast, and in the amphitheaters...",Prabhupāda,"And in India also. Simply you have to change the language, dictate."
Gurudāsa:,Gurudāsa:Yes. They're planning to do that.,Prabhupāda,In our festival let them come and show. What is this? That man? What is his name who showedGaurāṅgalīlā?
Gurudāsa:,"Gurudāsa:Yes, Harigovind.",Prabhupāda,It will be hundred times better than that.
Gurudāsa:,"Gurudāsa:Thousand times. Ten thousand, yes.",Prabhupāda,"So show this nonsense that ""We can do better than you."""
Gurudāsa:,Gurudāsa:It's much more beautiful.,Prabhupāda,Yes.
Jayatīrtha:,Jayatīrtha:They're coming to Māyāpur.,Prabhupāda,Yes.
Jayatīrtha:,Jayatīrtha:They applauded.,Prabhupāda,"They must love it. It is very nice, very nice. Organize this very nicely. We have got so many boys and girls. They can play simply. And they haven't got to speak. This system is very nice. Let them play. What is this called, system?"
Hṛdayānanda,Narration.,Prabhupāda,"No, there is..."
Gurudāsa:,Gurudāsa:Mime.,Prabhupāda,"Even they play with tape. Tape... Tapes... The tape is going on, and then are playing."
Gurudāsa:,"Gurudāsa:Yes, they also do that sometimes. They have tapes.",Prabhupāda,"Yes. So organize this, and all over the world this will be appreciated. And now we have got so many books. From the book you get subject matter and make a playwright in all languages. It will be very nice."
Gurudāsa:,"Gurudāsa:They have a repertoire of eight main ones that they can do, and now they're starting to do others also, fromCaitanya-caritāmṛta,etc.",Prabhupāda,"Yes. I think he is good director,Prajāpati."
