Question Speaker,Question Text,Answer Speaker,Answer Text
Dr. Kapoor:,"Dr. Kapoor:This also, I haven't seen yet.",Prabhupāda,"Oh. This isBhagavad-gītāAs It Is.This is being published by MacMillan Co. They printed in the last half month of August, fifty thousand. That is now finished, now going to second edition."
Dr. Kapoor:,Dr. Kapoor:Ah.Kṛṣṇais working wonders.,Prabhupāda,"So, what is this?"
Devotee:,Devotee:Trilogy is not at this place. I think we have it here.,Prabhupāda,"Oh, that's all right. So by the grace ofKṛṣṇa,CaitanyaMahāprabhu, whichever book we are publishing, that is being accepted. And people inquire when they go forsaṅkīrtanain big, big cities, they inquire, ""Have you got this book? Have you got this book?"" Yes. And we are receiving mail orders, at least twenty mail orders. And this time I was surprised. They have taken a godown in Los Angeles. This is bigger than theRādhā-Dāmodaratemple, so big. Only for stocking books and incense. We are manufacturing incense. That I suggested. Sometimes I went to Ramakrishna mission and I saw they are selling incense. So I suggested that ""Why don't you..."" So I gave them idea how to manufacture. Because I have..."
Dr. Kapoor:,Dr. Kapoor:You have the background.,Prabhupāda,I can give them. They are asking me about my pain liniment and the eczema ointment. (laughter) I can give them. I can give them.
Dr. Kapoor:,Dr. Kapoor:You can tell them you are now sellingKṛṣṇa-bhakti.,Prabhupāda,"But I warned them that ""Do not become too much business."" (laughter)yāvadarthaḥprayojana.You require some money. So you are selling this incense and books.Kṛṣṇais giving us sufficiently. If you divert your attention, I can give the whole pharmacopeia because I have got good experience to manufacture. So in this wayKṛṣṇais meeting our expenses, the expenses. And not only that. These American young boys, they are fully cooperating. These boys and girls. Where is that girl, Śāradīyā? Here is nice girl. You see. And where is your husband? Oh. Oh, why you are so skinny?"
Devotee:,Devotee:In Bombay he had jaundice.,Prabhupāda,"Oh. So give him sugar candy water. Bring in the morning. You know sugar candy? The sugar candy... Soak sugar candy at night in a glass, and the first business in the morning you should take that glass of water, sugar candy."
Śāradīyā:,Śāradīyā:He is doing all that now.,Prabhupāda,"Ah. And he should not take at all ghee. No fatty preparation. And if it is possible, secure papaya, raw papaya, green, and boil it in the... These are the medicine for jaundice. He is inside this room? He has come back?"
Devotee:,Devotee:(indistinct),Prabhupāda,"So, so you have come toVṛndāvana, and just go on withbhajana,RūpaGosvāmī's place, and we are trying to construct a temple."
Dr. Kapoor:,Dr. Kapoor:Yes. You are very lucky in almost getting I think that big building on the bank of theYamunā. (indistinct) Kuṭir. It's a huge thing. A huge thing.,Prabhupāda,"Yes. (conversation in Hindi for a few minutes) Rādhārāṇī asked him that he must do. She is alsopakkabaniya.(laughter) Without the order of Rādhārāṇī,... He has got... But when he says Rādhārāṇī, Rādhārāṇī is asking, then he cannot refuse. Thank you very much.Ācchā?Soprasādam.Give themprasādam.Is there anyprasādam?"
Gurudāsa:,Gurudāsa:Oh yes.,Prabhupāda,So distribute.HareKṛṣṇa.
Dr. Kapoor:,"Dr. Kapoor:I think the journey is so, fast because it is not in time. Time is transcended.",Prabhupāda,Time has nothing to do. That is stated in the Second Canto ofŚrīmad-Bhāgavatamthat time has no influence there.
Dr. Kapoor:,Dr. Kapoor:Neither day nor night.,Prabhupāda,"No, there is no such thing."
Dr. Kapoor:,Dr. Kapoor:Modern conception of speed is within the sphere of time. But our journey transcends time. Naturally it has to be faster than any journey you can imagine.,Prabhupāda,"No. We speak from theśāstra.There is no question of imagination. We speak fromśāstra.So we have explained, tried to explain these things inEasy Journey to Other Planets.And people are taking it very nicely. It is sold very quickly, very quickly. [break] I would like to see you that you are living in palaces."
