Question Speaker,Question Text,Answer Speaker,Answer Text
Paramahaṁsa,And I also brought one from me.,Prabhupāda,That's nice.
Paramahaṁsa,And some mangoes.,Prabhupāda,"Oh, that is good."
Paramahaṁsa,"From Queensland, very nice mangoes. They are very difficult to get.",Prabhupāda,Very good. The mango I like very much. Mango is the king of all fruit. Do you accept it or not?
Paramahaṁsa,Yes.,Prabhupāda,"It is the king of fruits.Roseis the king of flowers. There is a statement in theCaitanya-ca...Two fruits. One fruit is the nim tree fruit. You have seen nim tree? In not your country. Nim tree you have seen in India, and their fruits..."
Paramahaṁsa,A little bitter.,Prabhupāda,"Yes, very bitter. So the cuckoo, they try to eat the mango fruit flower when small, and the crow they eat that nim tree fruit. So amongst the birds also, there is discrimination according to the quality. Cuckoo sings very nicely. He is fond of mango fruit. And the crow is fond of this nim tree fruit. The white swan, they live in a very nice garden. There is lake, flower. And the crows, they live in the city. Of course, here in your country the garbage is not open. In India there is thrown anywhere and the crows... You have seen it?"
Devotees:,Devotees:Yes.,Prabhupāda,"They enjoy that.Tad-vāyasaṁ-tīrtham.It is mentioned in theBhāgavata.Tadvāyasaṁ-tīrtham.Find out this. No, it is in theŚrīmad-Bhāgavatam.Natad-vacaścitra-padaṁhareryaśopragṛṇītakarhicittadvāyasaṁ-tīrthamuṣantimānasāḥ."
Jagattāriṇī:,"Jagattāriṇī:Śrīla Prabhupāda, my friends have to leave now.",Prabhupāda,"[break] ...understanding of spiritual platform. It is impossible. Therefore, a human being, if he does not come on the spiritual platform, he remains animal. That is the difference. Therefore,Bhagavad-gītā,you will find the first beginning of teaching-dehino 'sminyathādehekaumāraṁyauvanaṁjarā.Find out."
Satsvarūpa:,Satsvarūpa:,Prabhupāda,"This is the beginning of spiritual life, to distinguish between the soul and the body. One who does not understand that there is soul, there is no spiritual education because he is animal. The animal does not know that there is soul. A dog thinks, ""I am this body."" So this is the beginning of spiritual education. ThereforeKṛṣṇainstructs first this thing. Everyone is acting on the conception of body as self. She has also gone, your wife?"
Bhūrijana:,"Bhūrijana:No, she will come back.",Prabhupāda,"We... Our work is on that platform,dehino 'sminyathadehekaumāraṁyauvanamjaratathadehāntaram[Bg.2.13], dehina,not thedeha,dehi.We are not working ondeha.Dehameans body. Anddehimeans the owner of the body. So our thisKṛṣṇaconsciousness is about the activities of the owner of the body, not the body. But the whole world is going on on acting on the body. That is the difference. Therefore it takes very, very, long time to understand. Those who are thinking, ""I am this body..."" One who knows that ""I am not this body; I am soul, spirit soul,"" then his spiritual education... They do not know what is spiritual education. What do they mean generally, spiritual education?"
Satsvarūpa:,"Satsvarūpa:Some religion, knowledge about one of the religions or nowadays meditation, like that.",Prabhupāda,"Meditation? What is the ultimate goal? That means no perfect knowledge. The so-called meditation is very popular, but what meditation? What is subject matter of meditation? You can close. It is closed?"
Satsvarūpa:,"Satsvarūpa:Close the blinds? There's a draft coming in, but the windows are closed.",Prabhupāda,"Not closed. Yes, now it is closed. Just make it point three. It is on two. That's it. (long pause) [break]"
Satsvarūpa:,Satsvarūpa:...have to strain the juice from this mango?,Prabhupāda,And did you do it?
Satsvarūpa:,Satsvarūpa:No. I've seenPālikādo it with a cloth and then mix it with a little milk. [break],Prabhupāda,"...human being. It is not meant for the beast. God has given different food for different person, different. You will find even food grains, rice-first quality rice, second quality rice. Why nature has produced? Because there are persons who cannot eat third quality rice. So God has given: ""Oh, here is first-class quality."" They will eat little. And in India there are classes, they will eat so much. So for them that red rice is good. They do not like this fine basmati. I have got practical experience. Sometime we used to give even the servants the same rice. So this man came. He complained, ""Bahu."" ""Bahu"" means master. ""This rice is not suitable for us."" That fine basmati rice. He did not like it. Then the next day that red, big, big. Have seen that? Japanese rice or some, Burmese rice. It is reddish and big and little hard, and he likes: ""Very nice."" So there are classes of men, classes of animals. I have got practical experience of all this. The big animals... [break] ...living entities. That He is providing everyone. Nobody is hungry.Ekoyobahūnāṁvidadhātikāmān."
Devotee:,Devotee:So therefore it must be impossible to have a classless society such as the Communists are trying for.,Prabhupāda,"No, classless society isKṛṣṇaconsciousness. ""EatKṛṣṇa-prasādam."" Everyone will like. That is classless: ""Everyone chantHareKṛṣṇa, everyone eatKṛṣṇa-prasādam."" Life is successful. Classless society on the spiritual platform, not on the material platform. That is not possible.Brahma-bhūtaḥprasannātmānaśocati,samaḥsarveṣubhūteṣu[Bg.18.54].At that stage,samatā,equality, when one isbrahma-bhūta[SB4.30.20],spiritualized... Otherwise not possible. So Dipaka is not here? No, he has gone."
Madhudviṣa:,"Madhudviṣa:He's at the temple. He will be coming tonight, though. He usually comes to prepare you something before you take rest. I can send for him.",Prabhupāda,"All right, no, no. No, no, let him come. I am not in a hurry. What is the time now?"
Dr. Muncing(?):,Dr. Muncing(?):And Dr. Muncing.,Prabhupāda,"Ah, thank you very much. Sit down. There is a verse... You have got first part?"
Devotee:,Devotee:First part.,Prabhupāda,Idaṁhipuṁsastapasaḥśrutasyavā[SB1.5.22].
Satsvarūpa:,Satsvarūpa:Idam?,Prabhupāda,"Idaṁhipuṁsastapasaḥśrutasyavāsviṣṭasyasūktasyacabuddhi-dattayoḥ, avicyuto 'rthaḥ kavibhirnirūpitaḥ[SB1.5.22]."
Satsvarūpa:,Satsvarūpa:,Prabhupāda,Hm. Read.
Satsvarūpa:,"Satsvarūpa:Translation: ""Learned circles have positively concluded that the infallible purpose of the advancement of knowledge, namely austerities, study of theVedas,sacrifice, chanting of hymns and charity, culminates in the transcendental descriptions of the Lord, who is defined in choice poetry.""",Prabhupāda,"Purport. This is our process ofKṛṣṇaconsciousness, everything engaged in glorifying the Supreme Lord. So you are learned scientists. Our request is that you also, by your scientific research, glorify the Supreme. That is perfection."
Dr. Muncing:,"Dr. Muncing:Excuse me, do you mind if I record this?",Prabhupāda,Eh?
Satsvarūpa:,Satsvarūpa:They can record it?,Prabhupāda,"Oh yes, why not?"
Dr. Harrap:,Dr. Harrap:(aside:) This stand's quite a complicated contraption here. It makes (indistinct).,Prabhupāda,"You can read this, Second Chapter, ""Perceiving the existence of the supreme scientist, Lord ŚrīKṛṣṇa."" Read this."
Satsvarūpa:,"Satsvarūpa:(reads fromThe Scientific Basis ofKṛṣṇaConsciousness,Chapter 2, pages 11 through 19.)",Prabhupāda,So our request is that everyone with his talents should establish the authority of the Supreme. This is ourKṛṣṇaconsciousness movement.
Dr. Harrap:,"Dr. Harrap:Who was the author of that reading, sir? Who wrote it?",Prabhupāda,This book? This is one of my student. He is also scientist. You can read his...
Madhudviṣa:,Madhudviṣa:The centers are all over the world. We have centers in America and centers...,Prabhupāda,We have got forty centers in America.
Dr. Harrap:,Dr. Harrap:Forty.,Prabhupāda,"Forty, four zero, yes."
Dr. Harrap:,"Dr. Harrap:Your knowledge of Sanskrit, this is one of your basic interests.",Prabhupāda,"No, not Sanskrit, but knowledge we have received by disciplic succession from myGuruMahārāja, from my spiritual master. Sanskrit is the language but mostly we derive knowledge from Vedic revealed scriptures. And this is also one of them,Śrīmad-Bhāgavatam.This is the ripened fruit of Vedic knowledge."
Dr. Harrap:,"Dr. Harrap:And you're interpreting this in terms of modern day living to a large extent in some of your writings, and, of course, some of your disciples writings, as in this book.",Prabhupāda,Yes.
Guest (2):,Guest (2):Could I borrow this for a moment? Thanks.,Prabhupāda,"Bhagavad-gītā,yes."
Dr. Harrap:,"Dr. Harrap:Yes, milkfat.",Prabhupāda,Milk is harmful? How it is harmful? If it is harmful why you are giving milk to the child?
Dr. Harrap:,"Dr. Harrap:There is a certain difference here in that milk that we get from cows has a very low proportion of what we call polyunsaturated fatty acids, only about two per cent, whereas in human milk this is about ten or twelve percent. It's a much higher level. So milk from cows, which are ruminants, is quite a lot different from the milk that we get from the non-ruminants, and of course, humans are non-ruminants.",Prabhupāda,"But I think there is a book,""Miracles of Milk,"" written by one American gentleman. He has greatly valued the milk and milk products. Similarly, we Indians, we give very, very importance to milk and milk products."
Dr. Harrap:,"Dr. Harrap:Yes, I think this is so, has always been so here, but in recent years there has been shown to be a relationship between the cholestrol level in the blood and the ratio between the saturated and polyunsaturated fat in the diet. The lower the level of polyunsaturated fat, the higher the level of cholestrol in the blood. And this has been associated with heart disease. So there is quite a move to, among many in the medical profession to prescribe diets which are low in saturated fats.",Prabhupāda,"(aside:) Have you got our picture,Kṛṣṇastealing butter?"
Dr. Harrap:,"Dr. Harrap:And we are doing some quite interesting work at the dairy research laboratory aimed at making ruminants' milk, cow's milk, much more like human milk in this way by a special feeding techniques to the cows.",Prabhupāda,"Yes, milk means cow's milk. Milk means cow's milk because you find in this book thatkṛṣi-go-rakṣya. Gomeans cow. Cow protection, cow's milk is important, not other animal's milk."
Dr. Harrap:,"Dr. Harrap:Yes, what about human milk?",Prabhupāda,Human milk is natural.
Dr. Harrap:,"Dr. Harrap:But we've had very close connections with India in the dairy research laboratory in that Dr. Chulak... Yes, you know him? One of our staff members some years ago spent several months in India developing methods of making cheese from buffaloes' milk.",Prabhupāda,"No, India's position is different now. India has practically no milk, and no food. Due to our leaders' mismanagement, there is no milk. India is depending on your milk powder sent by Australia or by Europe. There is no milk. But milk is very important becauseKṛṣṇasaid thatkṛṣi-go-rakṣya-vāṇijyaṁvaiśya-karmasvabhāva-jam[Bg.18.44].Find out that verse. You do not have thatKṛṣṇaBook? SoKṛṣṇa... We are following the leadership ofKṛṣṇa.Kṛṣṇawas so fond of cows, cows' milk, cows' butter, that He was stealing cows' butter. Yes. Find out that picture."
Dr. Harrap:,"Dr. Harrap:Well, you should... The advice is that you keep your general level of fats down, but of the fats that you take, you should increase the ratio between polyunsaturated and saturated. But there is quite a development of milk industry in parts of India. The complex near Annakadana(?), I think, is a very good example of this, isn't it, of the, I believe, the cooperative dairy complex.",Prabhupāda,"No, practically also we see. Formerly big, big saintly person they used to live in the forest, and their livelihood was fruits and milk. They used to keep cows and draw milk from them, and whatever fruits are available in the forest, and they have given us these literatures, Vyāsadeva. So the... He has writtenMahābhārata,one hundred thousand verses and similarly, thisŚrīmad-Bhāgavatam,he has given us eighteen thousand verses. And each verse is full of so grave meaning that if you study, it will take months and months together. So they developed such nice brain simply by drinking milk and fruits. Yes."
Madhudviṣa:,Madhudviṣa:He wants... He would like to know what you think that Australia should help Asia with as far as making people more comfortable to live in this world and what Australia can imbibe from Asia as far as teaching in science as well as general living.,Prabhupāda,"Yes. So far I have studied, not only Australia, but also America and Africa, there are immense land uncultivated. So I think all these countries... The population increased in India, China, and similar other places. They should allow to come them, come here and produce food grains. If you cannot manage the over-populated countries, they should come. If the government allows, they would immediately come and utilize the vast land for producing food grains. And in theBhagavad-gītāwe have the statement-find out,annādbhavantibhūtāni.Find out this verse.Annādbhavantibhūtāni. Cāru:"
