Question Speaker,Question Text,Answer Speaker,Answer Text
Kīrtanānanda:,Kīrtanānanda:What was Arjuna's relationship toKṛṣṇa?,Prabhupāda,"Friendship. That is also... There are five kinds of relationship. Just like ""God is great."" That is simply feeling the greatness of God. Then, when he feels exactly how God is great, then naturally there will be an inclination to serve God. That is called servitude. First neutrality estimation... That is calledśānta-rasa,neutral, no activity but simply appreciating, ""God is great,"" simply appreciation. And then servitude. When the appreciation is complete, ""Oh, why not serve God? He is so great. He is giving us so many things. Let me return something. Let me do some service of Him."" Servitude. That is further development of the appreciation of the greatness of God. And then further development is friendship. Friendship means... Service means I ask you, ""Please give me a glass of water."" You give me. And friendship means you are thinking, ""How my friend will be... Now he may be wanting a glass of water."" So before asking me, if you give me, ""I think you may require a glass of water,"" that is friendship. Friendship means feeling friend's welfare always.Suhṛt.Friendship is not simply chatting. Friendship means thinking, ""How my friend will be happy?"" This is friendship. Then that friendship, when further developed, that is parenthood. Just like parents, they have no other consideration. They want to see, ""How my child will be happy always?"" And further development is conjugal love, just like man and woman, male and female, that love. That love includes everything—that appreciation of greatness, that servitude of service, the friendship, then maternal love, and further, offering everything for the lover. That is most perfectional stage of love. So in this way we have got five kinds of direct relationship, and there are seven kinds of indirect relationship. That is not on the platform of love. That is on the platform of enmity. Just likeKaṁsa.Kaṁsawas thinking ofKṛṣṇaas enemy, so he was alsoKṛṣṇaconscious. He was thinking of how to killKṛṣṇa. So that is alsoKṛṣṇaconsciousness, but indirectly. So there are, indirect, sevenrasas:ghastly, inimical, and sometimes seeingKṛṣṇa, one laughs, derided... In so many ways there are many indirect... Without relationship nobody can remain. The seven kinds of relationship are indirect. And five kinds of relationship is direct. So we want to be situated in the direct relationship."
Kīrtanānanda:,Kīrtanānanda:All of the conditioned souls are in an indirect relationship.,Prabhupāda,Yes.
Kīrtanānanda:,Kīrtanānanda:Everyone is in a relationship.,Prabhupāda,"Yes. There must be some relation. Without relationship one cannot exist because he is part and parcel. Just like persons in the prison house. They are not out of government. There is relationship with the government, but that is indirect. The criminals, they do not appreciate the service of the government. Government is bothered about his existence. Some extra... Instead of receiving some service from him to the state, the state has got to spend unnecessarily for him. That is a botheration. So those who are in indirect relationship withKṛṣṇa, they are botheration. They are simply giving trouble toKṛṣṇa, but there is relationship."
Hayagrīva,Is the humorous direct or indirect? One in humor?,Prabhupāda,"Humor, humor is practically in every direct relationship. And indirect also, there is humor. ""I am thinking of you as enemy""—that is also another type of humor. (Chuckles) Yes."
Pradyumna,Do the five directrasastake place betweenjīvasouls also when they are...,Prabhupāda,"Everything forjīvasouls, all relationship.Kṛṣṇais one, the Supreme, and all thejīvasouls are part and parcel ofKṛṣṇa. Therefore the eternal relationship is there. Now they are exhibited in these twelve kinds of humor, either directly or indirectly.Jīvasoul, a part and parcel, cannot be separated from the Supreme. Sun and the light, electric bulb, and the diffusion of light, they cannot be separated. But this portion is covered. It appears darkness. So when it is covered, that is calledmāyā,and he thinks that ""I have no relationship with God,"" or ""I am God,"" ""There is no God."" This ismāyā.He is covered. He cannot see. So he has to be treated by thisKṛṣṇaconsciousness treatment, and themāyāwill be separated, and he will see, ""Ah, yes, I am part and parcel ofKṛṣṇa."" Then he comes to the direct relationship. Anyone, so-called spiritualist or transcendentalist, if he is claiming that ""There is no God,"" ""I am God,"" ""There is voidness,"" these are all disturbing positions, different symptoms of this disease ofmāyā.It is disease. How one can think of, that he is God? That means he does not know what is God. If I say here that ""I am President Nixon,"" would you accept it? Would you accept? Any one of you, if I say that ""I am President Nixon,"" will you accept? Why? Why? Why? Why you do not accept me? I say, ""I am President Nixon."" Why do you not accept? Why?"
Kīrtanānanda:,Kīrtanānanda:You don't have the characteristics.,Prabhupāda,"No. That means you are not rascal. You are sane, that you do not accept me as President... That is one thing. At least you are not insane. So if I say, ""God,"" and you accept, then how much insane you are. Just try to understand. How much insanity is there, one who is claiming that ""I am God"" and one who is accepting that he is God. This is insanity."
Woman:,Woman:Are we not all one?,Prabhupāda,One is... That is different thing. You are not one with President Nixon?
Woman:,Woman:Yes.,Prabhupāda,Then are you President Nixon?
Woman:,Woman:He's a human being. He's part of me.,Prabhupāda,"That's all right. He is American. He is human being. In so many qualities you are one. But you cannot claim for that, you are President Nixon. You should understand in that way. In so many respect, qualities, you are one with God, but that does not mean you are God. God is one. That means you have no complete understanding. Just like in spite of your becoming American or human being, you deny to identify yourself with President Nixon because you have full knowledge of President Nixon and yourself. And as soon as you say, ""I am God,"" that means you have no full knowledge of God. You are insane. You do not know what is God. That very thing immediately asserts that you are unknown factor about God. God is said, ""Great,"" but you are claiming that greatness. That means you do not know how great He is. A tiny factor, you are claiming that ""I am God,"" without having that greatness. That means insane, insanity. The same way: if you claim that ""I am President Nixon,"" that is insanity. Similarly, God is, how great He is, how much greater than President Nixon. You deny to become one with President Nixon, and you accept to be one with God? How much insane you are. Just try to understand. Yes?"
Child:,Child:How many arms does Lord Nṛsiṁhadeva have?,Prabhupāda,That you shall know later on. Not now.
Janārdana,"I've read inBhagavad-gītāthat he who knows the self does not do action nor causes action to be done. So what is the soul's, the spirit soul's, relationship to actions performed both in material consciousness and in spiritual, inKṛṣṇaconsciousness?",Prabhupāda,"Material consciousness means forgetting God. When one forgets God, that is material consciousness. Material consciousness is calledmāyā.Actually one should not forget. But if he forgets somehow or other, that is material consciousness. Naturally nobody forgets his father and mother. But if, somehow or other, he forgets, that is a special circumstances and that is calledmāyā,illusion. Just like any one of you who are existing, you must have a father and mother. That is a fact. Without father and mother, your existence cannot be. Now, if you cannot say who is your father and mother, if you do not know, this forgetfulness, this is calledmāyā.Actually it should not happen, but somehow or other, if you are asked, ""Who is your parents?"" You cannot say. This is calledmāyā.But there must be some father and mother. Without father and mother, there cannot be an existence. You cannot deny that. You cannot say, ""Oh, I have no father and mother."" That is not possible. You may not know who is your father, mother. That is a different thing. But you cannot say, ""Oh, I have no father, mother."" So this denial, that ""I don't believe in God,"" is a existence like that, one who has forgotten his father and mother. That ismāyā,and that is material consciousness. Denying God in different way, ""There is no God,"" that is also denial. ""I don't believe in God""—that is also denial. ""God is impersonal, void,"" anyway, whatever you say in that way, that is all insanity,māyā.Mayameans insanity. Another meaning ofmāyāmeans insanity. Just like when a man becomes insane, that is false. It is expected that he should not be insane. By treatment he is brought again to his original consciousness. Similarly,māyāmeans insanity, forgetfulness of God. And byKṛṣṇaconsciousness treatment he comes to the original consciousness. He becomes a cured man. Actuallymāyāmeans which has no existence.Māyāhas no existence. But sometimes it is there. Just like the sky's cover. This covering is not reality. The reality is this sky, clear sky, but somehow it is now covered. You cannot see the clear sky. So there is temporary, temporary illusion. Now, if I see the cloud only and if I say, ""Oh, there is no sun. There is no illumination,"" or ""There is no clear sky,"" that is insanity. Because I cannot see-under certain circumstances, I deny it—that is my insanity. Therefore you have to approach to a man who knows that there is sunlight, there is sun, there is clear sky... If you go there... You require all this education, knowledge. By knowledge one transcendsmāyā,or material existence. What is the difference between ordinary man andKṛṣṇaconscious man? They are also living in this world, in this apartment. Everything is being utilized like others. We are also eating, sleeping also. But what is the difference? Our difference—that we accept that everything belongs toKṛṣṇa; others do not. That's all. That ismāyā.Everything actually belongs toKṛṣṇa. He does not know. He thinks, ""It belongs to me,"" or ""This, my nation, this, my country, this, that,"" so many things. He is manufacturing. And we know the simple truth, that everything belongs toKṛṣṇa. So let everything be offered toKṛṣṇa. That's all. Yes."
Kīrtanānanda:,Kīrtanānanda:So we understand that in the material consciousness the living entity is being forced to act.,Prabhupāda,Yes.
Kīrtanānanda:,Kīrtanānanda:His actions are quite automatic under the laws of material nature.,Prabhupāda,"Yes. No, action is there. Because you are living entity, you are active."
Kīrtanānanda:,"Kīrtanānanda:Yes, but they are being dictated.",Prabhupāda,Yes. Just like a man in fever talking nonsense. So that is due to fever.
Kīrtanānanda:,"Kīrtanānanda:InKṛṣṇaconsciousness, are the actions of thejīvasimilarly controlled by Kṛṣṇa's superior energy?",Prabhupāda,"Yes, certainly."
Kīrtanānanda:,Kīrtanānanda:But everything is being controlled ultimately byKṛṣṇa.,Prabhupāda,Yes.
Kīrtanānanda:,Kīrtanānanda:Either by inferior energy or superior energy.,Prabhupāda,Yes. Yes.
Kīrtanānanda:,"Kīrtanānanda:So his activities are never independent, either inKṛṣṇaor...",Prabhupāda,"Never, never, never. That is his insanity, another. As soon as he thinks that ""I am independent,"" that is another insanity. He is under control. Just like the same man. He is thinking, ""I don't care for state laws."" He is insane. He will be forced to accept state laws in the prison house by the police. But he thinks, ""Oh, I am free man."" Still... He is slapped by the police. He says, ""Oh, I am independent. Go on slapping."" This is insanity. Is it not insanity? The police slaps him, and he says, ""I am independent."" Do you think independence? So that sort of independence we are having. We are kicked bymāyāalways, and we are thinking, ""independent."" This is insanity. He does not think, ""Why I am independent? I am servant of my senses. I cannot remain, enjoying senses, for an hour, and I am thinking I am independent."" That means insane. He cannot think properly. Where is his independence? Cannot be independent. He is born dependent because part and parcel of God. His constitutional position is dependent. Just like child. A child declares independence. What is the meaning of that independence? Danger. That's all. Simply inviting dangers. A child wants: ""Oh, I don't care for my parents. I shall cross the road. I shall go everywhere."" So if he is allowed to do that, that means he is simply inviting dangers. And if he remains under the protection of the parents, he is always safe. So this living entity's declaring independence means he is insane, different kinds of insanity. He cannot be independent. Let him think very deeply that it cannot be independent. He is thinking independent of God, but he is dependent on his sense pleasure. That's all. And some intoxication, a voluntarily accept dependence of somethingmāyā.That's all. Who is independent. Is there anyone independent? Nobody is independent. To think of independence ismāyā.Best thing is that ""I am dependent, and let me remain dependent in properly. Then I am protected."" That isKṛṣṇaconsciousness. So your question is answered? Material consciousness means thinking falsely independent. That is material consciousness. Falsely. He is not independent, but he is thinking falsely, ""I am independent."" This ismāyā.Just like in dream he is falsely thinking there is a tiger. There is no tiger, but he is actuated by this false impression, ""Oh, tiger is eating me. It has attacked me. Save me."" So this material existence means because he is insane, he is thinking there are so many problems, ""The tiger is there. He is attacking me. This, that, so many enemies, friends...,"" creating so many things. But they are all false. But he is attacked by that false hallucination. That's all. This ismāyā.Everyone is thinking, ""Oh, there are so many problems I have to solve. I have to make this, that, this, so many."" But he has no problem. He has no problem. His only problem is how to acceptKṛṣṇa. That's all. AndKṛṣṇais so kind. He says, ""Yes, you accept Me. Simply chantKṛṣṇa. I am yours. That's all."" But my, I am so misfortunate that I cannot chant even. All problems solved simply by chantingKṛṣṇa.Etādṛśītavakṛpābhagavān.CaitanyaMahāprabhuteaches that ""OKṛṣṇa, You are so kind that You have come to Me in the sound vibration, word, 'Kṛṣṇa.' I can very easily chant, and You remain with Me. But I am so misfortunate that I have no attraction even for this."" You say people, ""You chantKṛṣṇa; you get everything."" They will not believe it. If you say, ""You press your nose. You pay me fifty dollars. I'll give you some nicemantraand this, that. You make your head like this, leg like this,"" ""Oh,"" he'll say, ""here is something."" Something. ""And this Swamiji says, 'Simply chantKṛṣṇa.' Oh, what is this?"" ThereforeCaitanyaMahaprabhusaid,etādṛśītavakṛpābhagavānmamāpidurdaiva:""But I am so unfortunate that You have become so easily available in this age, but I am so unfortunate, I cannot accept it."" So theKṛṣṇaconsciousness so easily being distributed, but they are so unfortunate, they cannot accept. Just see. And you give them bluff, you cheat them—they will, ""Ah, yes, welcome. Yes."" They'll welcome it. And cheaters are always ready: ""Oh, there are so many customers for being cheated. Let me take advantage of it."" So myGuruMahārājaused to say, ""This world is the society of cheaters and cheated."" The members are somebody are cheating, and somebody are cheated. The association of cheaters and cheated. So we want to save them from this society of cheaters and cheated."
Janārdana,"Prabhupāda, often when we'll be performing, doing some activity during our day, and so many things will go wrong, and we become frustrated...",Prabhupāda,"Well, when one is a professional, there may be something wrong. That doesn't matter. But you try to discharge your duties, rightly, whatever you are prescribed to do. Then everything will come to the right point. Your only business is to follow the four principles of regulative life and chantHareKṛṣṇasixteen rounds. So there may be sometimes mistake. That will be corrected automatically. Because we are coming from a different platform, so it may be. And that is also said in theBha...Apicetsu-durācārobhajatemāmananya-bhāk, sādhurevasamantavyaḥ:[Bg.9.30] ""If one is found doing mistake or doing something wrong, but because he is sticking to this principle ofKṛṣṇaconsciousness, he issādhu.""Sādhumeans a holy man. He is holy. He is not doing any wrong consciously. But due to habit... Suppose just like most of you were, in your former life, you were smoking or taking intoxication. But by some influence, if you sometimes take to it, yes, if you are conscious, ""Oh, I have done wrong,"" but that is excused if you have done unconscious. But if you think that ""Now I amKṛṣṇaconscious. Whatever I do, it is right,"" then it is great sin. But accidentally it happens—that is excused. Never mind. So accidental mistake is not dangerous. Willful mistake is dangerous. That we should be careful. We should be very careful always so that accidental mistakes also may not take place. But if it takes place, it is excused."
Devotee:,"Devotee:Canhaṭha-yogahinder or helpKṛṣṇaconsciousness, or is it...?",Prabhupāda,"Hinder. Yes. Because it is useless, simply wasting time. You cannot performhaṭha-yogain this age. You do not follow the rules and regulations. You are simply bluffed. Do you know what is the rules and regulations ofhaṭha-yogafactually?"
Devotee:,Devotee:Not actually.,Prabhupāda,"Yes. You have to select a secluded place.Haṭha-yogais not practiced in assembly of so many men. Just you go to ahaṭha-yogaclass. There are hundreds of members practicing, and he is collecting money, five dollars per seat. And you are thinking, ""I am practicing."" That is useless waste of time and money.Haṭha-yogais not practiced in that way. You have to practice in a secluded place, alone. Do you do that?"
Devotee:,Devotee:Yes. Not... No. I guess I don't.,Prabhupāda,"It is very difficult in this age. Then you have to restrain yourself in so many things. Complete free from sex life. You have to eat under certain direction, you have to... So many things there are. These rules are not followed. Simply they have got some bodily gymnastic sitting posture. They are thinking, ""I am practicing."" No. That is one of the items. So all the items cannot be observed in this age. Therefore it is wasting. [Break] ""...yogis, he who always abides in Me with great faith, worshiping Me in transcendental loving service is most intimately united with Me inyogaand is the highest of all."" This is the goal ofyogapractice. So that is possible very easily by this movement,Kṛṣṇaconsciousness, not by any other process. And the ultimate goal is here. One should be always abiding with God, worshiping Him, transcendental loving service, and intimately united with Him, intimately. This intimate unity means that five kinds of relationship. That is the perfection ofyoga. WhenKṛṣṇahas advisedyogapractice,sāṅkhya-yoga...You haveBhagavad-gītā?There issāṅkhya-yoga.You'll find in the forty-seventh verse. This is the version."
Devotee:,Devotee:There's no value in keeping the body fit through exercise?,Prabhupāda,"Yes, you can become very healthy. But does it mean that health is the perfection of life? Do you mean to say healthy life will not die, will not change his body? So health is required, but health is not the ultimate goal of life. Ultimate goal of life is here."
Guest (3):,"Guest (3):Buddhataught very similar things to what theGītātaught also, didn't he? Are there agreeances there, agreement in certain places whatBuddhataught and what theGītāteaches?",Prabhupāda,Do you follow thisBuddha?
Guest (3):,"Guest (3):Uh, no.",Prabhupāda,"You simply talk of him? You practiceBuddhaif you appreciate him. You give up everything likeBuddhaand meditate. But that you will not do. Then what is the talking of, useless talking about this? Do something. Either you believeBuddhaor Jesus Christ orKṛṣṇa. Do something. Don't talk simply. LordBuddhais very nice. He gave up his kingdom in youthful life. He was prince. He thought, ""It is all nonsense. Let me meditate."" Do like that. That is the disease. We won't do anything. We talk much of this, that, this, that. Do anything, but do it perfectly. ""Jack of all trade, master of none."" That is not good. Be master of something. It doesn't differ. Either you follow Lord Jesus Christ or LordBuddhaorKṛṣṇa, it doesn't matter much. But do it perfectly. That is our request. (end)"
Allen Ginsberg:,Allen Ginsberg:HareKṛṣṇa.,Prabhupāda,HareKṛṣṇa.
Allen Ginsberg:,"Allen Ginsberg:So, we will sing tomorrow.",Prabhupāda,Yes. (laughs)
Allen Ginsberg:,Allen Ginsberg:Is this your first visit here?,Prabhupāda,"The first visit, yes."
Allen Ginsberg:,Allen Ginsberg:You have the whole house.,Prabhupāda,"Yes. They are doing very nice. (indistinct) We have some meeting in the university,kīrtana.Our..., wherever we gokīrtanaand speaking. You have seen our book,Lord Caitanya's Teaching?"
Allen Ginsberg:,Allen Ginsberg:No. I haven't seen that. That's new.,Prabhupāda,Yes.
