Question Speaker,Question Text,Answer Speaker,Answer Text
Tamāla,"TamālaKṛṣṇa:Swamiji, can you tell me about what you said, going through the spiritual master, not directly toKṛṣṇa, through the spiritual master.",Prabhupāda,Yes.
Tamāla,TamālaKṛṣṇa:Can you just tell me something about it?,Prabhupāda,"Spiritual master is the representative of God, orKṛṣṇa. Just like if you work in some office, so there is one head man, representative of the proprietor of the company. You have to work under him. If you satisfy that person who is in charge of that department, that means you are satisfying the proprietor of the company. Is it clear? And he can give you direction how to work nicely because he's experienced. The boss. So spiritual master is external manifestation of God. God is within and without. Within, He is Supersoul. He will give you... If you are sincere, He will give you good counsel, ""You do like this."" You'll get dictation from within. That requires advancement of spiritual life. Then you get from within dictation. So God is helping from within and without. Within, asParamātmā, and without as spiritual master. Both ways. As soon as you are sincere, then God will send you to somebody who is Hisbona fidespiritual representative. And if you take help from him, and help within and without... Just like a person going, or a boy going to a school, he's getting training in the school as well as home, both sides. Then his chance is very good. So we have to take both wise: from inside, from outside. You are doing some things in the service of the Lord. How you'll know that you are doing it properly or improperly? This you will know from the spiritual master. If he says, ""It is all right,"" then it is all right. If he says, ""It is not good,"" then it is not good. Just like the same way. The officer in charge, if he is satisfied (with) your work, that means you have satisfied the government or the supreme company, arranger, with whom you have no direct connection.Yasyaprasādādbhagavat-prasādo **.Therefore it is said that if you satisfy your spiritual master, that means you have satisfiedKṛṣṇa. Andyasyaprasādādnagatiḥkuto 'pi.And if you have not satisfied your spiritual master, then you must know that you are, what is called, there is no certainty about your whereabouts, what you are doing.Nagatiḥkuto 'pi.Therefore,dhyāyanstuvaṁstasyayaśastri-sandhyaṁvandeguroḥśrī-caraṇāravindam.So spiritual master is necessary and his direction is necessary. That is the system of disciple succession. In theBhagavad-gītāalso,Arjunais surrendering. He was Kṛṣṇa's friend. Why he surrendered himself, ""I am your disciple."" You see in theBhagavad-gītā.He had no necessity. He was personal friend, talking, sitting, eating together. Still, he acceptedKṛṣṇaas spiritual master. So that is the way. There is a system to understand. It is specifically mentioned,śiṣyaste'ham.""I am your disciple now.""Śiṣyaste'haṁśādhimāṁprapannam[Bg.2.7].""You kindly instruct me."" And then He began teachingBhagavad-gītā.Unless one becomes aśiṣya,or disciple, it is prohibited, not to instruct. Not to inst... That instruction is useless. That is the system. We are instructing in the class because there are few disciples who have taken vow to learn from me. Otherwise, I have no business to teach the public. The public may come. But actual interest is to teach my disciples. But that is secondary. For the public, secondary. But real business is to teach the disciples. Just likeŚrīmad-Bhāgavatamwas meant forParīkṣitMahārāja, Śukadeva Gosvāmī's disciple. But there were many others present. They also heard. Yes?"
Gargamuni:,"Gargamuni:Well, how can we begin to serve you so that you'll be pleased?",Prabhupāda,(laughs) That I shall tell you later on. (laughter) Do you think I am not pleased?
Gargamuni:,Gargamuni:I don't know.,Prabhupāda,"Oh, you must know it. How can you say that I am not pleased? How you know it that I am not pleased?"
Gargamuni:,"Gargamuni:Well, we cause you so much anxiety and everything.",Prabhupāda,Huh?
Gargamuni:,Gargamuni:We cause you so much anxiety due to our faults.,Prabhupāda,"Therefore I am pleased with you. Why I have given up all my anxieties of the sons and daughters who is born from my body, and why I am taking and transferring... (end)"
Girl:,Girl:I didn't check. I just poured it in.,Prabhupāda,You check after giving it? This is not...
Girl:,Girl:How can I distin...?,Prabhupāda,How is that? Eh?
Girl:,Girl:I didn't know.,Prabhupāda,Yes?
Girl:,Girl:It's my fault because I wasn't conscious of what I was doing.,Prabhupāda,It is your fault but is it grievous fault that you put something instead of something?
Girl:,Girl:What can I do?,Prabhupāda,Eh?
Girl:,Girl:What can I do now?,Prabhupāda,How it was done? What is that thing you put?
Girl:,Girl:Salt.,Prabhupāda,Salt?
Girl:,Girl:Yes. It tastes like it.,Prabhupāda,"Tastes like. You know that it is..., that was salt?"
Girl:,"Girl:Well, I didn't know.",Prabhupāda,"So somebody responsible should be in charge. That way instead of salt something may be put. So many people cooking is going on. All right.HareKṛṣṇa. (end) Oh, Mr.Murti, I'm very glad to see you. Come here in front. How do you like this movement?Huh?"
Murti,Mr.(inaudible),Prabhupāda,Thank you. (chuckling) So any particular question?
Rukmiṇī,On the picture today that you gave Jadurani a picture of ŚrīViṣṇu. There is a foot on His chest. We didn't know what that was... there was a little footprint.,Prabhupāda,"There are some special marks on the chest ofViṣṇuby which inVaikuṇṭhaHe is known that He is the Supreme Personality of Godhead. Otherwise, inVaikuṇṭha, everyone has got the same feature likeViṣṇu. Just like if President Johnson comes here as a gentleman, you'll not, nobody will recognize him whether he's president or not unless he shows his special mark. Is it not? All government officers, big officers, they have got within the coat one, some mark. So far I know. So similarly, inVaikuṇṭhathe inhabitants, they gotsvarūpa.Their form is exactly likeViṣṇu. There is no difference. When the Viṣṇudūta came to takeAjamilafrom the hands ofYamadūta. They were four-handed withśankha-cakra-gadā-padmaasViṣṇu, the lotus flower, this disc, and the club, and the conchshell. There is no difference in the body. Simply by that special mark, some special hair on the chest and there isBhṛgu, I mean to say, sole, sole, a mark of the feet ofBhṛguMuni. So by some special marks one can recognize He isViṣṇu. Otherwise, from bodily features and from dress and from ornaments, there is no distinction betweenViṣṇuand His devotees inVaikuṇṭha. They're all four-handed.Svarūpasāyujyasālokyasārṣṭi.They have got equal, I mean to say, situation of prosperity, wealthy, equally, almost equally powerful. So practically there is no difference betweenViṣṇuandViṣṇu-bhakta. In Kṛṣṇaloka also. OnlyKṛṣṇais little blackish. Otherwise there is no... In the Kṛṣṇaloka they are two-handed, and Viṣṇuloka they are four-handed. All the Vaikuṇṭhas, the residents, they are four-handed. You want four-hand or two-hand? (laughter) Mr.Murti? What do you want? Four hands?"
Murti,Mr.Two hands more thanKṛṣṇa.,Prabhupāda,"Yes. In this universe onlyBrahmāhas got four hands. Nobody within this universe. AndViṣṇualso. In thisbrahmāṇḍa,in this universe, there is a planet where the ocean is of milk. Here, just like salted water. There are many oceans. Ocean of oil, ocean of ghee, ocean of milk. The ocean of oil, you have got experience in this planet. Within the earth you are getting some... Your civilization depending, your motor car civilization is depending on that ocean of oil. You are getting oil and lavishly spending it. Stock is supplied by God. Your material advancement will be finished if the stock is not supplied by the Lord. So these foolish men, they do not know. They think that ""Without God we can live."" Who has created the ocean of petroleum within the earth? Is it possible for human being? (laughter)"
Haṁsadūta:,"Haṁsadūta:Someone has said that thedhotī,thedhotīthat thebrahmacārīswear, is the dress that's worn inVaikuṇṭha. Is that correct?",Prabhupāda,"Just seeViṣṇu. He has no coat-pant. Here isViṣṇu. OrKṛṣṇa, He has no dress. He is alsobarebody. Only Rādhārāṇī is covered. In India also, still, the covering of the body is only for woman, but men, this, practically onedhotīis sufficient. Sometimeslaṅgota,the underwear.Laṅgota,underwear. What is that?"
Nanda,Nanda-kiśora:Swami? What doesNanda-kiśoramean?,Prabhupāda,"Nanda-kiśora,kiśorameans a boy."
Nanda,Nanda-kiśora:Boy?,Prabhupāda,The transcendental boy ofNandaMahārāja.
Devotees:,Devotees:Oh!,Prabhupāda,Yes.
Madhusudana,"How is the lotus a weapon? They're all weapons. All the symbols in Viṣṇu's hand, are, all the symbols in Viṣṇu's hand are weapons. How is the lotus a weapon?",Prabhupāda,"Lotus is blessing. And that disc and club is for punishing.Viṣṇuhas to see two ways because He's the Lord. So, as it is said in theBhagavad-gītā,paritrāṇāyasādhūnāṁvināśāyacaduṣkṛtām[Bg.4.8].Just like the state. State is meant for punishing the criminals and giving protection to the law-abiding citizen. Wherefrom this idea is taken? It is taken fromViṣṇu. Everything. Because He is the supreme maintainer. So everything is required for maintaining. So thisgada,the club, and the disc is for punishing the disobedient, the demons, or those who are harassing devotees. To punish them theViṣṇu-cakrais there. Just likeMahārājaAmbarīṣa, he was harassed by DurvāsāMuni, andViṣṇu-cakrapunished him sufficiently.MahārājaDurvāsā...MahārājaAmbarīṣawas a great king, but a great devotee at the same time. Because he waskṣatriyaand householder, DurvāsāMuni, he was envious. DurvāsāMuniwasbrāhmaṇaand a greatyogi. So he could not tolerate that a householder king... King is supposed to be dealing in politics, economics. Therefore, according to social position, he is lesser than thebrāhmaṇabecause they are simply engaged in the matter of transcendental advancement of life. But a devotee is above thebrāhmaṇas.That is the position of devotee. Here, the highest qualitative position is to be situated in the modes of goodness or to acquire the qualities ofbrāhmaṇa,in this material world. Truthfulness, controlling the senses, controlling the mind, simplicity and knowledge, faith in God, there are so many qualifications which makes a person as recognizedbrāhmaṇa.But a devotee, never mind whether he'sbrāhmaṇaor acaṇḍāla,he automatically develop all these qualities.Yasyāsti bhaktir bhagavatyaki&#241canā[SB5.18.12].Anyone who has unflinching devotional faith in God, he has all the good qualities. I've several times narrated the story of that hunter. He was animal killer and he used to enjoy by killing the animal half. But when he became a devotee, he was not prepared to kill even an ant. Who taught him? Nobody taught him but he was simply chantingHareKṛṣṇa. That's all. So if you actually making progress in devotional service, you are constantly in touch with the purest.Kṛṣṇais the purest.Bhagavad-gītā,it is said,paraṁbrahmaparaṁdhamapavitraṁparamaṁbhavān[Bg.10.12].""You are theparaṁbrahma,SupremeBrahman.""Brahman, every living entity isBrahmanbut He isparaṁbrahma,the leader of theBrahman. Just like the president is the first citizen of the state. Similarly,Kṛṣṇais also a living entity, but supreme living entity. Just like the first citizen. So similarly, every living entity isBrahman, butparaṁbrahmais one. That isKṛṣṇa. And therefore in theBrahma-saṁhitāit is confirmed,īśvaraḥparamaḥkrsnaḥ[Bs.5.1].Kṛṣṇais... Everyoneīśvara,more or less controller. Lord Śiva, LordBrahmā,Indra,Varuṇa,Vāyu,Candra,Sūrya. There are so many. They're all demigods. Say, almost God. But they are not Supreme God. Supreme God is one. Sometimes people who do not know the purpose ofVedas,they say, ""The Hindus are worshiper of many gods."" That is nonsense. Actually those who are followers ofVedas,they worshipKṛṣṇa, onlyKṛṣṇaorViṣṇu.Tadviṣṇoḥparamaṁpadaṁ. Ṛgmantra.Tadviṣṇoḥparamaṁpadaṁsadāpaśyantisūrayaḥ.And in theBhagavad-gītāit is said,vedaiścasarvairahamevavedyam[Bg.15.15].What is the purpose ofVedas?To understandKṛṣṇa. One who does not understandKṛṣṇa, hisVedāntaphilosophy is nonsense. However you may advertise that ""I am Vedāntist,"" is apakkanonsense. Because he has not attained the perfection of Vedic knowledge. The perfection of Vedic knowledge is to knowKṛṣṇa, and that is also confirmed in theBhagavad-gītā:Bahūnāṁjanmanāmante[Bg.7.19].After many, many births.Jñānavān.Jñānavānmeans Vedāntist. Not... They have made it, that Vedāntist... Vedāntist, Vaiṣṇavas, they are also Vedāntist, but it has become a common sense, a common affair that the impersonalists, they are called Vedāntists. Because, due to Śaṅkarācārya's propaganda, they have made their position as Vedāntists. But common men, they do not know that the Vaiṣṇavas are the best Vedāntists. We shall discussVedāntahere also.Vedānta... InRāmānuja-bhāṣyathere is... Perhaps you know, in your country. There isRāmānuja-bhāṣyaVedānta. Madhvācārya, he has also writtenVedānta-bhāṣya.Not only Śaṅkarācārya. But because the Vaiṣṇavas, they knowbhāṣyambrahma-sūtrāṇām**. TheŚrīmad-Bhāgavatamis the actual explanation ofVedānta. So therefore they take more interest inŚrīmad-Bhāgavatambecause that is the actual explanation ofVedānta. Just like in theVedānta-sūtra,the, what isBrahman, Absolute Truth.Athātobrahmajijñāsā.The inquiry is, ""What isBrahman, Absolute Truth?"" TheVedānta-sūtraanswers... TheVedānta-sūtrais made like that, questions and answers like that. So answer isjanmādyasyayataḥ[SB1.1.1].""The Absolute Truth is that from whom everything is emanating."" He is the ultimate fountainhead of everything. Just now we tried to explain that the state functions protecting the good citizens and punishing the criminals. That should be the state business. Wherefrom this idea came? The law and... What is called? The law and order department or what is that?"
