Question Speaker,Question Text,Answer Speaker,Answer Text
Interviewer:,"Interviewer:One other thing, I went to shake hands with everybody and I found that all your right hands were wrapped. What is the significance of that?",Prabhupāda,"Yes. That wrapping... It is not exactly wrapped. It is a bag for our beads. We are chantingHareKṛṣṇaHareKṛṣṇaKṛṣṇaKṛṣṇaHareHare,HareRāmaHareRāmaRāmaRāmaHareHare. So the beads are supposed to be sacred and therefore we keep it in a bag so that it may not touch the dust or any other impurities. So it is not wrapping, it is covering of the sacred beads."
Interviewer:,"Interviewer:Now I just want to read one section here. I think you'll be able to... ""The International Society for Krishna Consciousness began when Swami Bhaktivedanta arrived from India with $2 on his person, a metal suitcase full of ancient-looking books and a cotton cloth robe, colored yellow, as a sign of the renounced order of life. In India, men of his order are completely dedicated to propagating the spiritual life of a mendicant wanderer. He had wandered across the sea upon the order issued to him by hisguruwho told him he should prepare to go to America to teach the principles taught in theBhagavad-gītāand to translate the sixty volumes of theŚrīmad-Bhāgavataminto English."" Now, are you aguru?",Prabhupāda,"Yes, I am the spiritual master of this institution, and all the members of the society, they're supposed to be my disciples. They follow the rules and regulations which I ask them to follow, and they are initiated by me spiritually. So therefore the spiritual master is calledguru. That is Sanskrit language."
Interviewer:,Interviewer:Gurumeans teacher.,Prabhupāda,"Gurumeans not exactly teacher.Guru, the word, means heavy. Heavy. H-e-a-v-y, heavy."
Interviewer:,Interviewer:Isguruand swami the same thing?,Prabhupāda,"Swami means practically the same idea. Swami means the master of the senses. One who has not control over senses, he cannot becomeguru. The renounced order means he's strictly away from all kinds of sense gratification, especially sex life. Therefore, he's called swami. Swami means the master. One who has become the master of the senses, he can become the spiritual master of the society. That is the idea."
Interviewer:,Interviewer:The swami... Now did I understand you to say the swami has no sex life?,Prabhupāda,"No, certainly not."
Interviewer:,"Interviewer:Certainly not. All right, now when you...",Prabhupāda,"Well, actually sex life is allowed only to the householders. According to Vedic culture, sex life is restricted. There are four divisions of society. Thebrahmacārīis strictly forbidden for sex life. Thevānaprastha,they are also forbidden for sex life, and thesannyāsī,they are also forbidden for sex life. So out of four divisions, three divisions are strictly forbidden for sex life. Only the householders they can have restricted sex life with married wife simply for begetting children. That is the Vedic culture."
Interviewer:,Interviewer:Only for propagating children.,Prabhupāda,That's all.
Interviewer:,Interviewer:Then there is a similarity to Catholicism. The priest is supposed to be celibate.,Prabhupāda,"Certainly. Anywhere there is spiritual conception, sex life is not indulged. Anywhere, either it may be Christianity or Hinduism... Sex life is materialism. That is opposite number of spiritualism. So people are trained gradually to refrain from sex life. And in thesannyāsalife he's completely trained. Therefore he's allowed to move in the society for preaching spiritual education."
Interviewer:,Interviewer:The whole world has heard of the Maharishi Mahesh. Is he part of your order?,Prabhupāda,No. I have heard so much in the paper.
Interviewer:,Interviewer:He is the world's most famousguruat the present time.,Prabhupāda,"He's notguru. But he's advertised his name like that (laughs). Aguruis different thing. But people are, in your country, in the western part of the country, of the world, people are after some spiritual information. So anyone who comes professing as spiritualist, he is welcome, and if he flatters, then it is very convenient to get followers. So we don't follow exactly in that way. We follow exactly the principles of Vedic ways of life. So in that way, sex life for asannyāsīis strictly prohibited."
Interviewer:,Interviewer:So many of the people are going to him for meditation. Is meditation part of your philosophy?,Prabhupāda,"Yes. But meditation as this Maharshi or any other swami or..., are professing, that is not exactly the process of meditation. The standard meditation is described inBhagavad-gītā.That is very difficult job. You have to select a solitary place, you have to sit in a certain posture, you have to regulate your life, complete celibacy, eating, sleeping... There are so many rules and regulations that that sort of meditation is absolutely impossible for the present way of life. For the present generation, the chanting, vibration of holy name of God, is recommended in the scriptures. It is said that meditation was possible in theSatya-yuga, when people were cent percent pure. And they are... For the present, mostly, people are impure. So they cannot execute meditation as it is described in the standard scriptures."
Interviewer:,Interviewer:Isyogapart of meditation?,Prabhupāda,"Yogais a very broad term.Yogameans to connect with the Absolute Truth. That isyoga.Yogameans connecting link. So there are different varieties ofyoga. Just like one staircase, it is the connecting link to the top floor. So that is, everywhere you can say staircase, but one who has crossed a few steps and one who has crossed a few floors, they are not on the same level."
Interviewer:,"Interviewer:I'd like to read one thing. This is evidently said by a man named Swami Śiva Premānada of New York'syogacenter. He said, ""If one has the time to put in about eight or ten hours a day for ten years, one might develop the power to see through a wall through meditation. I've seen people develop X-ray vision, but I've never seen the point of paying such a heavy price for it.""",Prabhupāda,But I don't think it is practical that one can meditate for eight to ten hours or twelve hours.
Interviewer:,Interviewer:For ten years.,Prabhupāda,"But it is... Yes, for ten years. It is most impractical proposition. Therefore, as recommended, we have to follow the regulation as recommended in the scriptures. For the present age, this meditation. Now, last night we hadsaṅkīrtanain the public library... Where is that? Oakland. So all people immediately joined us as soon as we began to chantHareKṛṣṇa. Immediately there is effect and there is no rules and regulation that you have to do this or that. Simply join,HareKṛṣṇaHareKṛṣṇaKṛṣṇaKṛṣṇaHareHare,HareRāmaHareRāmaRāmaRāma... We had lectured in the YMCA Sunday School, little boys and children, they also joined with us. We performed thisHareKṛṣṇachanting in the park, the children, old men, young men, everyone joined. It is..."
Interviewer:,"Interviewer:Do you have a temple here, Swami, or do you meet in libraries?",Prabhupāda,"No, we have got a temple here. Actually it is Frederick Street, 518."
Interviewer:,Interviewer:What does your temple look like?,Prabhupāda,"It is temple, just there is Deity,Rādhā-KṛṣṇaDeity and it's very, a place of sanctuary. If you go there you'll find immediately some impulse of spiritual idealism."
Interviewer:,Interviewer:Do you have altars?,Prabhupāda,Yes.
Interviewer:,Interviewer:Do you have any of the other things you find in the inside of churches?,Prabhupāda,"Yes. Yes, we have altars, we have pictures. We offer fruits, flowers, incense, and immediately, by combination of these things, there is some spiritual atmosphere, and there is chanting. So people enjoy it very nicely."
Interviewer:,"Interviewer:We're talking with Swami A.C. Bhaktivedanta, head of the International Society for Krishna Consciousness. If you have questions our numbers are 478-3456, in the East Bay 832-9707, inSanJose 272-1233. [break] A.C. Bhaktivedanta, International Society for Krishna Consciousness. What does the wordKṛṣṇamean?",Prabhupāda,"Kṛṣṇais, means all-attractive.Kṛṣṇa."
Caller (Gargamuni):,"Caller (Gargamuni):Hello, Swamiji?",Prabhupāda,Yes.
Gargamuni:,Gargamuni:I'd like to ask a question.,Prabhupāda,What is that?
Gargamuni:,"Gargamuni:Why is this human form of life, why is this human life in such a diseased condition with war, pestilence, and famine?",Prabhupāda,"These are miserable conditions inflicted by material nature just to remind the conditioned soul that this conditioned life in the material nature is not for you. There is another place where you can live very peacefully. Just like in the prison life there is always infliction of miseries. If in the prison life one is comfortably situated, then he'll never go out, he'll try to live there. So these material inflictions of miseries reminds us that this place is not suitable for us. It is not our place. Our place is back to Godhead, back to home. Therefore these are the reminders that you must leave this place."
Gargamuni:,"Gargamuni:Yes. Also, what is our true identity?",Prabhupāda,What is that?
Gargamuni:,Gargamuni:What is our true identity?,Prabhupāda,Actual identity?
Gargamuni:,Gargamuni:Yes.,Prabhupāda,"Actual identity is that you are spirit soul. And this material body is your covering. Just like dress. Just like when you dress, the real body is there. Similarly, we are within this material body. So we are taking more care for the dress and not for the body actually. But when a body is dead we can understand that there is something missing. That missing thing is the soul. In the modern educational field there is no department of knowledge to understand that what is that missing part. There are so many theories, but they are not practical. Therefore we have to understand the soul and its constitution from authoritative scriptures likeBhagavad-gītā.Then we can understand our identity actually. And in theŚrīmad-Bhāgavatamit is said that persons who are identifying themselves with this material body, they are not actually human beings. They are counted amongst the asses and cows. So that is ignorance or illusion."
Interviewer:,"Interviewer:Now, I want to ask you something. You said we live in a bad world, but through our mind, our soul, we can escape.",Prabhupāda,Yes.
Interviewer:,"Interviewer:Or throughKṛṣṇaconsciousness. We're not solving anything then by doing that. We're sort of, in our own mind, we're running away.",Prabhupāda,"Yes, that running away is the best sol... Suppose you are put in a prison house. The solution is to go out of it. If you want to make adjustment of the prison house, that is impossible. You may be a first-class prisoner or second-class prisoner, third-class prisoner, but you will remain a prisoner. But if you want freedom, then you must go out of the prison walls."
Interviewer:,"Interviewer:But I notice you have many, you seem to have a lot of young men who are part of your organization. These young men must face the material problems of today like the draft and Vietnam and everything.",Prabhupāda,Yes.
Interviewer:,Interviewer:Isn't it difficult to belong toKṛṣṇaconsciousness and exist in this world we must exist in?,Prabhupāda,"Yes, the thing is that persons who are inKṛṣṇaconsciousness anywhere, even they are put into a very uncomfortable position, they are not suffering in the same way as ordinary man."
Caller (Gargamuni again):,"Caller (Gargamuni again):Thank you. Hello, Swamiji?",Prabhupāda,Yes?
Gargamuni:,Gargamuni:What is the perfection of this life?,Prabhupāda,"The perfection of this life is to understand oneself, what I am. This is the beginning. Why I am suffering? If there is any solution of this suffering? And there are so many things. These questions should be there. Unless a man is awakened to these questions, that ""What I am? Why I am suffering? Wherefrom I have come, and where I have to go?"" then he's considered on the animal level. Because animals, they have no such questions. It is in the human form of life these questions are there. And their answers are all there in the scriptures. So if we are inquisitive and follow the answers from authoritative sources, then the solution of life is there."
Interviewer:,"Interviewer:Thank you caller. So, know yourself.",Prabhupāda,Yes.
