Question Speaker,Question Text,Answer Speaker,Answer Text
Mahārāja,ŚrīdharaLife comes from matter.,Prabhupāda,"Matter. But we, we are presenting, ""No, matter comes from life."""
Mahārāja,ŚrīdharaApparently. This is not appropriate. This isVedānta.Vedānta...,Prabhupāda,Janmādyasyayataḥ.
Mahārāja,ŚrīdharaI said that just examine the healthy body. This material world is an excema expect(?) in the healthy body.,Prabhupāda,"Yes. Material, material atmosphere means diseased condition."
Mahārāja,"ŚrīdharaDiseased condition, very negligent or diseased condition, very negligent part, forming very negligent part of the whole, this material world, where creation and dissolution is compulsory.",Prabhupāda,Bhūtvābhūtvāpralīyate[Bg.8.19].
Mahārāja,ŚrīdharaCreation and the dissolution is compulsory. That is a negligent portion of the real universe.,Prabhupāda,ekāṁśena.
Mahārāja,"ŚrīdharaOtherwise, if a major portion of a body is bad, then that cannot stand. So the major portion of the universe must be healthy, wholesome. And the negligent part is the diseased portion. That is the world, where the majority lives.",Prabhupāda,One fourth part.
Mahārāja,"ŚrīdharaThe, the possession of Satan. It is under possession of Satan. Satan means havingvikṛta-j&#241ana. That is misunderstanding. Misunderstanding is perverted. Misunderstanding is set out. Understanding is there, but it is perverted.",Prabhupāda,Dehātma-buddhiḥ.
Mahārāja,ŚrīdharaDehātma...,Prabhupāda,Dehātma-buddhiḥ.
Mahārāja,"ŚrīdharaDehātma-buddhiḥ.Rather, rather the enjoying principles, offensive.",Prabhupāda,Sense gratification.
Mahārāja,"ŚrīdharaEnjoying mood. That is the basis of this. And mood of renunciation. That is a vapor state. That is nothing only. And the real life is the life of self-dedication and service. And the service not of any part. Or service not for any part which is like me, but for the whole, for the Divinity. AsKṛṣṇasays inGītā,",Prabhupāda,Eighty-four miles.
Mahārāja,ŚrīdharaThirty two miles. Thirty-two miles.,Prabhupāda,Somebody says eighty-four.
Mahārāja,"ŚrīdharaĀṭhār-krośa(?)Vṛndāvana,",Prabhupāda,"Ah,Saloka.(?)"
Mahārāja,"Śrīdhara...thirty-two miles. ButParavyoma,which is to be understood asVaikuṇṭha, means infinite, many of theparavyomasis accommodated there within that thirty-two miles area. Square miles area, or something like that. That, we must be conversant with that sort of understanding. Any number of length of rope coming, but only two fingers less. Only two fingers less. Another big rope added. Again that two fingers less. This is all categorical principles. We have to be acquainted with. Then we shall go to readBhāgavatamor to... (Bengali)",Prabhupāda,Drive the flies.
Mahārāja,"ŚrīdharaHow it is possible.Ekavigrahatāṅraanantasvarūpa.In one figure, He accommodates numberless of figures.Ekavigrahatāṅraanantasvarūpa.But all these appear to be real and it will be shown to them who has got realśraddhā.Śraddhāmayo 'yaṁlokaḥ.The world of faith. And that is substantial, not imaginary. What we say to be concrete, that will be reduced to ashes and imaginary. It will evaporate, both the scientists, material scientists, as well as theṛṣis.But this will evaporate one day with sun, moon, everything. This will evaporate, but that subtle thing stands forever.Śraddhāmayo 'yaṁlokaḥ.The experience of the region of faith stands forever, undisturbed. The world of experience is evaporating every second. And for the being who is dying every moment, every second dying, the what is to be told to us to be reality, that is, means dying every second. That sort of reality is given to us by these great persons of the present universe, big scientists, and big leaders of the knowledge(?) world. In India there is a saying that once a big mountain, he he or she expressed that she will produce a child.Parvatemūṣikabhave.She has got fame just before producing child. Then the people thought, ""Oh, what a big child must come when the big mountain, she feels pain to produce a..."" Eh?",Prabhupāda,Labor pain.
Mahārāja,"ŚrīdharaLabor... ""Then a big child must come."" At last it was seen that a mice, a mouse was produced. So the big, giants of the present world, so-called leaders of the scholars...",Prabhupāda,Scientists.
Mahārāja,"Śrīdhara...scholars, with world, they are producing like a mouse. That is a dying substance, in this form or that form.",Prabhupāda,Punaḥpunaścarvita-carvaṇānām[SB7.5.30].
Mahārāja,"ŚrīdharaAh, this is sheer deception, a deception to be a challenge to the real thinkers. We should abhorrently throw it out at once. It is within the boundary ofjanma-mṛtyu-jarā-vyādhi[Bg.13.9].Throw it off.",Prabhupāda,"So I, I try to impress upon them this fact, that thisKṛṣṇaconsciousness movement is a challenge for this deception. They're simply deceived."
Mahārāja,"ŚrīdharaAll sorts of deception. EvenVaikuṇṭha.Paravyome(Bengali) And the calculation, even they, the self is, a sort of calculation comes between the, the servitor and the object of service, then also it throws us down. InKṛṣṇaconsciousness, that sort of calculation is also absurd. Where there is love, there cannot be any calculation. It is autonomous. Autonomousanurāga.Cultivate, do. No sort of calculation of any benefit. The calculation disturbs autonomy.",Prabhupāda,"(Bengali)Goloka-nāmninija-dhāmnitalecatasyadevī-maheśa-hari-dhāma...[Bs.5.43]. (Bengali) About our temple contemplation, it will be almost a skyscraper building."
Mahārāja,ŚrīdharaEh?,Prabhupāda,"Skyscraper building in temple shape, with four divisions.Goloka-nāmninija-dhāmnitalecatasyadevī-maheśa...[Bs.5.43]. SoMaheśa-dhāma, how it will be depicted?Pārvatī-wise. (?)"
Mahārāja,"ŚrīdharaIt has been already described bySanātanaGosvāmī inBṛhad-Bhāgavatāmṛtam.After crossing Brahmaloka,",Prabhupāda,"There isMaheśa-dhāma, in between."
Mahārāja,"ŚrīdharaMaheśa-dhāma.And the devotee, Śiva is devotee.",Prabhupāda,"Yes, everyone is... Śiva's devotional prayer is there in Fourth Canto, about the four sons. What are those?"
Mahārāja,"ŚrīdharaDevī-dhāma.Virajātovirajā,nirviśeṣa.The last conception or the highest conception ofDevī-dhāmais what are the conception ofvirajā;prakṛtiends there... Then begins...",Prabhupāda,"Kāraṇa, kāraṇārṇava."
Mahārāja,"ŚrīdharaKāraṇa, kāraṇārṇava. Then it beginsBrahmaloka,the halo of the spiritual world.",Prabhupāda,Effulgence. Yes.
Mahārāja,"ŚrīdharaSpiritual world. And that is also some, some, somewhatnirviśeṣa.And then, after crossing that, the Śiva is on the other, higher side or he is in lower side. That is differentiation...",Prabhupāda,Śiva is...
Mahārāja,"ŚrīdharaDifferentiation on two sides is Śiva. This side also, Master ofDevī, and this side also. He is searching after something and when the differentiated world ends in Brahmaloka, there also Śiva is devotee. This side, Śiva is ayogī. He's searching after. And then, there, he's going to meetNārāyaṇa, to face (indistinct).",Prabhupāda,"Both sides, he's a devotee."
Mahārāja,"ŚrīdharaThis side, he's not such a devotee. But that is pure devotee on the other side,Vaikuṇṭha.",Prabhupāda,Ah.Sadāśiva.
Mahārāja,"ŚrīdharaSadāśiva,Mahā-viṣṇu. On the other side, he's a devotee.Vaiṣṇavānāṁyathāśambhuḥ.",Prabhupāda,"Mahā-viṣṇuandSadāśiva,the same."
Mahārāja,ŚrīdharaSame.,Prabhupāda,Advaitācārya.
