Question Speaker,Question Text,Answer Speaker,Answer Text
Prof. Kotovsky:,"Prof. Kotovsky:And theśūdrasare workers, menial workers. But here you have novaiśyasfrom this point of view because you have administrative staff... In fact, there is administrative staff. You can call themkṣatriyas.And thenśūdras,that's workers themselves. But not this intermediate class.",Prabhupāda,"That is stated,kalauśūdra-sambhavaḥ:""In this age practically all men will beśūdras.""That is... That is predicted. But if there are simplyśūdras,then the social order will be destroyed. You... Just like in spite of your state ofśūdras,abrāhmaṇais found here. And that is necessity. So if you do not divide the social order in such a way, then there will be chaos. that is the scientific estimation of theVedas.You may... You may belong for the time being to theśūdraclass, but to maintain the social order you have to train some of theśūdrasto becomebrāhmaṇa,some of theśūdrasto becomekṣatriyas.You cannot depend on theśūdras.Then there will be chaos. Neither you can depend only onbrāhmaṇa.Just like to fulfill the necessities of your body there must be a portion called the brain, there must be a portion called the arms, there must be a portion called the stomach, or the belly, and there must be a portion which is called the leg. The leg is also required, the brain is also required, the arm is also required—for cooperation, to fulfill the mission of the whole body. So any, any society you conceive, unless there are these four divisions, there will be chaos. It will be, not be properly, I mean to say, going on, smoothly going on. There will be some disturbance. Brain must be there. So at the present moment there is scarcity of brain. I am not talking of your state or my state. I am taking the world as it is. The brain... Formerly the Indian administration was going on in monarchy. Just like this picture. This picture is akṣatriyaking. Before his death he renounced his, I mean to say, royal order and he came to the forest to hear about self-realization. So if you want to maintain the peace and prosperity of the whole worldly social order, you must create a class of men very intelligent, a class of men very expert in administration, a class of men very expert in production, and a class of men to work. That is required. You cannot avoid it. That is the Vedic conception.Mukha-bāhūru-padebhyaḥ.They say,mukha...Mukhameans the face.Bahumeans the arm.Urumeans this, this, or waist. Andpada.So anywhere, either you take this state or that state—doesn't matter—unless there is a smooth, systematic establishment of these four orders of life, the state or the society will not go very smoothly."
Prof. Kotovsky:,Prof. Kotovsky:Generally it seems to me that this oldvarṇāśramasystem to some extent practiced the nature of division of labor in ancient society. So now division of labor among people in any society is much more complicated and sophisticated. So it would be very...,Prabhupāda,Not complicated.
Prof. Kotovsky:,Prof. Kotovsky:...conditionally(?) to group them in four classes because...,Prabhupāda,"The, the confusion, confusion has come into existence because in India in later days the son of abrāhmaṇa,without having the brahminical qualification, claimed to bebrāhmaṇa,and others, out of superstition or traditional way, they were accepted asbrāhmaṇa.Therefore the Indian social order has disrupted. But our, thisKṛṣṇaconsciousness movement, we are picking up from everywherebrāhmaṇas,everywhere, because the world needs the brain of abrāhmaṇa.Just like here,MahārājaParīkṣit, although he was a monarch, he had a body of learned sages andbrāhmaṇasto consult, advisory body. It is not that the monarchs were independent. In the history it is found that some of the monarchs were not in order. They were dethroned by the brahminical advisory committee. Although thebrāhmaṇas,they did not take part in politics, but they would give advice to the monarch how to, I mean to say, execute the royal function. Just like not, not very old, very, say, about... What is the age of, I mean to say,Asoka? Say about thousands of years ago."
Prof. Kotovsky:,"Prof. Kotovsky:As we call from our... In our terminology we call, in ancient and medieval India...",Prabhupāda,Med... Yes. In medieval India.
Prof. Kotovsky:,"Prof. Kotovsky:...and old and feudal India, you are right, this was very often. And frombrāhmaṇa,brāhmaṇa,frombrāhmaṇasthe major part of height is(?) religious stuff (?) (rigid stock) in religious department(?). Even Mogul emperors, there werebrāhmaṇaswho advised modern Mogul emperors...",Prabhupāda,Yes.
Prof. Kotovsky:,Prof. Kotovsky:...in administration...,Prabhupāda,Yes.
Prof. Kotovsky:,Prof. Kotovsky:...and such like.,Prabhupāda,"Our predecessorācārya,RūpaGosvāmī, he was finance minister in the Mohammedan government. He was. When he resigned, the Nawab was not very satisfied, that ""I cannot relieve you because you are my right hand man. If you resign all of a sudden in this way, then I shall arrest you."" There is a long history. So that's a fact. Thebrāhmaṇaswere kept. So the advisory committee of the king... Now, as I was going to speak, Candragupta, Candragupta, just the lastestHinduking, Candragupta... Candragupta is the age of Alexander the Great because at that time, during Candragupta's..., little before Candragupta, Alexander the Great from Greece, they went to India and conquered some portion. So this Candragupta, when he became emperor, he had his prime minister, Canakya. Perhaps you heard this name, Canak...Ca-na-kya."
Prof. Kotovsky:,"Prof. Kotovsky:Canakya. Oh, yes.",Prabhupāda,"Yes. He was a great politician,brāhmaṇa.And under whose name in New Delhi all the foreign embassies, they are flocked together. Yes. It is called CanakyaPurī."
Prof. Kotovsky:,"Prof. Kotovsky:Hm hm. CanakyaPurī, yes, I know.",Prabhupāda,"So this CanakyaPaṇḍitawas a great politician andbrāhmaṇa.And asbrāhmaṇa,he was vastly learned. He has got some moral instruction. They're very valuable, still going on. In India school children are taught. So this CanakyaPaṇḍita, although he was prime minister, he maintained his brahminical spirit. He was not accepting any salary, yes, because forbrāhmaṇasto accept salary, it is understood that he becomes a dog. That is stated in theŚrīmad-Bhāgavata.He can advise, but he cannot accept. So he was living in a cottage, but he was prime minister. So this brahminical culture, the brahminical brain, is the standard of Vedic civilization. Just likeManu-smṛti.Manu-smṛti...You do not know. You cannot trace out the history, whenManu-smṛtiwas written. ButManu-smṛtiis considered so perfect that it is theHindulaw. The Hindus are governed byManu-smṛti.There was no need of passing daily a new law by the legislative assembly to adjust this social order. You see? The law given byManuwas so perfect that it can be applicable for all the time. This is perfect.Tri-kāla-jñāḥ.The word is there,tri-kāla-jñāḥ,past, present, future."
Prof. Kotovsky:,"Prof. Kotovsky:But... I am sorry to interrupt you, but originally, to my knowledge, original Indian society, when, in the second half of Indian society, when in Calcutta by order of British administration was codified, so-called, you know, remember, ""Jantu Law,"" they called, a big digest ofHindulaw, there was a lot of change...",Prabhupāda,Yes.
Prof. Kotovsky:,Prof. Kotovsky:...called in.,Prabhupāda,"Yes, they manufactured another..."
Prof. Kotovsky:,"Prof. Kotovsky:And this, the actualHindulaw which was used by Hindus, they're quite different from originalManu-smṛti.",Prabhupāda,"No, they have now made changes. Just like our late Pandit Jawaharlal Nehru. He made someHinducode. He introduced in thatHinducode the right of divorcing husband and wife. But these were not inManu-saṁhitā.And, of course, they are changing. If you like, you can change. But the social order also not exactly the same as it was before."
Prof. Kotovsky:,"Prof. Kotovsky:Oh, yes.",Prabhupāda,"And so many things. So they're changing. But before this modern age the wholeHindusociety was being governed byManu-smṛti.Manu-smṛti,yeah."
Prof. Kotovsky:,Prof. Kotovsky:In all periods in India...,Prabhupāda,"Manu-smṛti.Now they are changing so many. They... Strictly speaking, the modern Hindus, they are not strictly according to theHinduscripture."
Prof. Kotovsky:,"Prof. Kotovsky:Oh, yes.",Prabhupāda,"No. They are not... So our point is, we are not going to bring back the old type ofHindusociety. It is not that. Our..."
Prof. Kotovsky:,Prof. Kotovsky:It is impossible.,Prabhupāda,"It is impossible. Our idea is that best ideas from the original idea. Just like in theBhāgavatathere is a description of communistic idea, and it is being described toMahārājaYudhisthira. So if there is something good, good experience, why it should not be adopted? That is our point of view. And besides that, in the modern civilization they are missing one point: the aim of human life, scientifically. The aim of human life is self-realization,ātmā-tattvam.It is said,parābhavas tāvadabodha-jātaḥyāvannajijñāsaātmā-tattvam.Unless the human society comes to the point of self-realization, whatever they are doing, they are being defeated,parābhava.I think you know this word,parābhava.Parābhava. Parābhavas tāvadabodha-jātaḥ.So actually it is happening so. The modern society, human society, there is advancement, economic advancement, so many things, advancement. Still, in the matter of keeping peace and tranquility there is fight, individually, socially, politically, nationally. So if we think very cool-headed, then in spite of so much improvement in so many branches of knowledge, we are keeping the same mentality of quarreling. That is also visible in lower animal society. So our conclusion, according toŚrīmad-Bhāgavatam,that this body, human body, it is not meant for working very hard for sense gratification. In the modern civilization the ultimate goal, aim, is sense gratification. That's all. Beyond that, they do not know anything more. They do not know what is next life. There is no department of knowledge or science, scientific department, to study what is there after life, after finishing this body. That is a great, I mean to say, department of knowledge. In theBhagavad-gītāit is said thatdehino 'sminyathādehe[Bg.2.13].Dehe.Dehameans this body. So there is adehinaḥwho owns the body,dehi.Sodehino 'sminyathādehekaumāraṁyauvanaṁjarā.Thedehi,the owner of the body, is within, and the body's changing from one form to another. The body of a child, baby, a certain type of form, it changes into another type of form when he's child, another type when boy, another type when he's young, another type, he's old. This is going on, but the owner of the body existing. Similarly, when this body will be completely changed, another body he will accept. So people do not understand this. As we are accepting different body even in this present life from babyhood to childhood, from childhood to boyhood, from boyhood to youthhood... That's a fact. Everyone knows it. I was a child, but that childhood body is no more. I have got a different body. Similarly, what is the difficulty to understand: when this body will be no more, I'll have to accept another body? It is great science."
Prof. Kotovsky:,"Prof. Kotovsky:As you know, there is two ultimate, two quite, I may say, opposite approaches to this problem. One approach is slightly different by different religions but in the same time, any religion recognizes in such or such form the change...",Prabhupāda,Take place.
Prof. Kotovsky:,Prof. Kotovsky:Change of place of a spirit.,Prabhupāda,Transmigration.
Prof. Kotovsky:,"Prof. Kotovsky:Called transmigration of spirit, etc. As in Christian religion and in Buddhism andHindureligion...",Prabhupāda,"No, I'm not talking of religion, belief."
Prof. Kotovsky:,Prof. Kotovsky:Yes. Yes.,Prabhupāda,I'm talking of science and philosophy.
Prof. Kotovsky:,"Prof. Kotovsky:Yes, yes.",Prabhupāda,That is...
Prof. Kotovsky:,Prof. Kotovsky:If we can... So science and philosophy. But another...,Prabhupāda,"One religion may accept. One may... That is not our purpose. We are talking on the point of that if the owner of the body is permanent in spite of different change of the body, then what is the difficulty to understand that when this body will be changed, the owner of the body will have another body?"
Prof. Kotovsky:,"Prof. Kotovsky:But another approach is that there is no separate own..., there is no separate..., no two phenomena, owner of the body and body.",Prabhupāda,Yes.
Prof. Kotovsky:,Prof. Kotovsky:The body and owner of the body is the same.,Prabhupāda,No.
Prof. Kotovsky:,"Prof. Kotovsky:When body dies, the owner also dies.",Prabhupāda,No.
Prof. Kotovsky:,Prof. Kotovsky:There is no separate...,Prabhupāda,That... Why? Why there is no department of knowledge in university to study this fact scientifically? That is my proposition.
Prof. Kotovsky:,Prof. Kotovsky:Yes.,Prabhupāda,"So that means they are lacking. It may be as you say, or it may be as I say, but there must be a department of knowledge, what is the... Now, recently one cardiologist, a doctor, he has accepted that there is soul, in Montreal and Toronto. I had some correspondence with him. So he is strongly in belief that there is soul. So that is another point of view, but we accept knowledge from authority. Authority. Just like this statement is given byKṛṣṇa.Kṛṣṇais accepted as the authority by all theācāryas,inBhagavad-gītā.Bhagavad-gītāis studied amongst the scholarly circle and philosophical circle still, all over the world. And this statement is given byKṛṣṇa:"
Prof. Kotovsky:,"Prof. Kotovsky:Yes, I know.",Prabhupāda,So suppose we accept such statement without any argument. That is the way of Vedic understanding. Vedic understanding means you have to accept whatever is stated in theVedaswithout any argument.
Prof. Kotovsky:,Prof. Kotovsky:So forget aboutVedas.Our approach is we don't believe in anything without argument. We can believe only on anything based on argument.,Prabhupāda,"Yes, that..."
Prof. Kotovsky:,Prof. Kotovsky:Here is the basic...,Prabhupāda,"No, no, that is allowed."
Prof. Kotovsky:,Prof. Kotovsky:...projecting (?).,Prabhupāda,"That is allowed. That is stated in theBhagavad-gītā,tadviddhipraṇipātenaparipraśnena[Bg.4.34],paripraśnenasevayā.Paripraṣna,argument, is allowed, but not with a challenging spirit. With a spirit to rightly understand.Praṇipātenaparipraśnena.That... Argument is not denied. But so far Vedic statements are there, they are infallible, infallible, and the followers of theVedas,they accept in that way. For example, just like cow dung."
Prof. Kotovsky:,Prof. Kotovsky:Yes.,Prabhupāda,"It is the stool of an animal. Now, the Vedic statement there is: ""As soon as you touch the stool of any animal, you are impure. You have to purify yourself by taking bath."" Even in your own stool... According toHindusystem, if you go to evacuate, after coming you have to take bath."
Prof. Kotovsky:,Prof. Kotovsky:This is quite intact with modern medicine knowledge...,Prabhupāda,Yes.
Guest:,Guest:...that you must clean yourself.,Prabhupāda,Now...
Prof. Kotovsky:,"Prof. Kotovsky:Yes, that's right.",Prabhupāda,"But another place it is stated that ""Cow dung, although it is the stool of an animal, it is pure."" Even if you apply in an impure place, you become purified. Now, this is superficially contradicting. In one place it is said that ""The stool of an animal is impure. As soon as you touch, you have to be purified,"" and another place it is said that ""Cow dung is pure."" So according to our knowledge, it is contradictory."
Prof. Kotovsky:,Prof. Kotovsky:Yes.,Prabhupāda,"But those who are followers of theVedas,they are accepting. Is it not, cow dung, pure? Cow dung pure, it is not accepted by the followers ofVedas?"
Guest:,Guest:That is.,Prabhupāda,"And if you analyze chemically, you'll find the cow dung contains all antiseptic properties."
Prof. Kotovsky:,Prof. Kotovsky:This I don't know.,Prabhupāda,"You do not know, but there is a..."
Guest:,"Guest:Yes, one must try to realize it...",Prabhupāda,"Yes, that... That... One Dr. Ghosh, professor of medical college, Lal Mohan Ghosh, he... I was medically connected in my previous life. So that Lal Mohan Ghosh analyzed it, and, it is his statement, it is full of, I mean to say, antiseptic properties. So Vedic statements, even sometimes you find it is contradictory, but if you analyze scrutinizingly, you find it is correct."
Prof. Kotovsky:,Prof. Kotovsky:But maybe...,Prabhupāda,"There may be some exceptions, but, I mean to say, just like the cow dung is stool—this is an exception—but why this exception is accepted, that if you scientifically examine, analyze, you find it is correct?"
Prof. Kotovsky:,Prof. Kotovsky:That is due to analyze. That's right. That's from common sense point of view.,Prabhupāda,"Similarly, another, another instance is there. Just like conchshell. Conchshell is the bone of an animal. So according to Vedic instruction, if you touch the bone of an animal, you become impure. You have to take bath. You become impure. But this conchshell is kept in the deity room because it's accepted as pure by theVedas.So my point is that we accept Vedic laws in such a way, without argument, accept because it is stated in theVedas,and that is the principle followed by scholars. If you can substantiate your statement by quoting from theVedas,then it is accepted. You do not require to substantiate in other ways if you prove by Vedic quotation.Śruti-pramāṇa.It is calledśruti-pramāṇa.There are different kinds ofpramāṇa,evidences. Just like in the legal court if you can give quotation from the law books, your statement is accepted, similarly, all statements which you give, if they are supported byśruti-pramāṇa...I think you know. TheVedasare known asŚrutis."
